"m.z"	"r.t"	"p.value"	"t.score"
513.3376	156.5	0.2923475	1.056189895
513.7972	100.4	0.047733164	1.993694513
514.006	90.8	0.096668194	-1.67316947
514.2985	110.1	0.13830975	1.489210163
514.3038	112.9	0.284733318	-1.074387647
514.3582	34.3	1.87E-08	5.94315131
514.5849	79	0.581959826	0.551533618
514.658	74.3	0.067468234	1.840915564
514.7558	156.8	0.084518145	1.734945819
514.8052	110.8	0.268402986	-1.113130446
514.8694	166.6	0.365198551	0.907948439
514.8752	111.1	0.010922819	-2.582104203
514.9766	99.8	0.374387525	0.890705321
515.0961	111.2	0.779887721	-0.279944528
515.2036	178.6	0.102202987	1.643315044
515.313	148.6	0.062007948	1.880233682
515.5376	178.1	0.042322313	2.045052121
515.8151	148.5	0.400098837	0.844639264
515.8786	116.8	0.367166457	-0.904188215
516.0027	112.8	0.633075773	0.478337857
516.2913	149.5	0.329303288	-0.978753426
516.3026	121.4	0.496608049	-0.681554841
516.3078	150	0.012470026	2.524220953
516.5818	77.8	0.144348178	1.467028462
516.6467	113.1	0.795514213	0.259558026
516.655	74.3	0.027165547	2.229443461
516.7444	73.8	0.274593232	1.095982159
516.793	149.6	0.876991594	0.155023431
516.8116	150.1	0.200928722	1.285240944
516.8725	115.8	0.438325583	-0.776894896
516.9777	168.9	0.485084897	-0.700578187
517.0062	115.7	0.239536049	-1.18275262
517.2285	169.8	0.216060893	1.241803932
517.3104	149.8	0.000731418	3.437899289
517.4792	171	0.368092876	0.902480445
517.8117	148.2	0.582646779	0.550738173
517.8259	95.4	0.939386699	-0.076164334
517.9613	116.5	0.296059807	1.048233333
518.2852	108	0.159365898	1.413295424
518.3176	150.4	0.01075035	2.579189181
518.3217	147.9	0.001276138	3.277239139
518.6063	75.1	0.777771791	-0.282801215
518.6519	74.4	0.174148232	1.365079063
518.7359	72.2	0.036095713	2.112158377
518.7415	72.4	0.169898889	1.378932457
518.8124	104.8	0.134677525	-1.505713525
518.9232	62.6	8.66E-06	4.645382682
519.1389	276.4	0.98342732	-0.020807798
519.2768	201.3	0.155882426	-1.429810076
519.3134	73.9	0.357641271	0.92233761
519.3246	147.4	0.201285481	1.2832147
519.8259	147.1	0.842163385	-0.19943049
519.9736	114.2	0.552067207	0.595814514
520.1206	149.7	0.811367936	-0.239084655
520.2809	203.5	0.062399272	-1.876854206
520.3034	96.5	0.548136762	0.601832121
520.3329	143	0.719954283	0.359111004
520.3393	146.6	0.019198473	2.363387569
520.5608	146.9	0.361061528	-0.91661567
520.5952	93.8	0.120212806	1.561600864
520.603	74.7	0.009112567	2.641849944
520.6491	74.5	0.438582784	-0.776738307
520.7383	72.8	0.007494883	2.716534135
520.7977	148.4	0.0240175	2.276715612
520.8337	146.8	0.045447291	-2.022618392
521.0108	104.7	0.363812619	0.910881658
521.3107	103.7	0.025546648	2.258184406
521.3429	147.1	0.027972004	2.216854034
521.4848	177.2	0.172904644	-1.369336829
521.6191	179.9	0.048296792	1.988783961
521.8418	145.8	0.008239688	-2.690919367
522.1343	145.1	0.261928583	1.125476124
522.2568	108.2	0.219365701	-1.233559033
522.2915	149.2	0.088943077	-1.71313355
522.3456	147.1	0.105591367	1.629296343
522.3552	145	0.09153598	1.69718007
522.5775	145.2	0.770646194	0.292015829
522.5925	79.9	0.253121542	1.146970279
522.6	74.7	0.010419806	2.593867738
522.6898	75	0.198247022	1.293499268
522.7355	74.9	0.663077961	-0.436397481
522.8026	148.7	0.007501162	2.705425955
523.2604	108.1	0.831165897	0.213521712
523.2986	148.2	0.001704065	3.186284714
523.3084	131.2	0.051529998	1.96034051
523.358	145	0.649617521	0.45523141
523.7953	148.1	0.647123974	0.45856183
523.8008	148.3	0.001796698	3.170522539
524.1479	144.5	0.058744774	1.902613959
524.2744	106.8	0.206905955	1.268155633
524.301	148	0.032580882	2.158620397
524.3709	143.9	0.000933275	3.367563349
524.5954	113.1	0.052464726	1.952492953
524.646	111.8	0.723463466	-0.354455746
524.6807	87.2	0.416905976	0.813767241
524.6864	74.7	0.956978235	-0.0540938
524.8021	148.7	5.19E-05	4.168517995
524.9802	111.8	0.829590281	-0.215656654
525.2781	107.3	0.140825797	1.480578857
525.288	99.2	0.285655572	-1.070923665
525.2969	148	0.002026681	3.13327372
525.3753	143.9	5.34E-09	6.14090441
525.7989	148.1	0.008618735	2.657929377
525.9581	113	0.033976733	2.144779415
526.2919	107.8	0.389609423	0.862617195
526.3217	64.2	0.642038061	-0.465673593
526.377	144.3	6.21E-08	5.651647499
526.5949	74.7	0.828473386	0.217009533
526.6104	77.3	0.62473059	-0.490132887
526.6835	74.5	0.480118649	-0.708442435
526.7731	71.8	0.824997296	0.221602144
526.8488	108.7	0.722097535	-0.356433963
526.8571	90.3	0.590295143	-0.539661585
526.9766	110.4	0.398077957	0.847107692
527.1108	188.1	0.720078864	-0.359398341
527.2963	108.3	0.118511671	1.568656527
527.312	122.5	0.725420215	-0.351805098
527.38	144.4	0.010548454	2.589155014
527.5966	150.6	0.016843124	2.414297597
527.9279	116.1	0.07557696	-1.799171982
528.2798	134.1	0.220150168	1.23141244
528.3086	114.5	0.015710874	2.439097903
528.3208	144.7	0.054152522	-1.950854818
528.3745	31.1	1.96E-07	5.424794886
528.3824	144.3	0.172628046	1.370673524
528.6075	77.1	0.351999755	0.933194505
528.6353	74.6	0.482645863	0.704128424
528.6809	75.2	0.537377113	-0.618986101
528.7708	72.5	0.625018622	0.489603219
528.7808	138	0.122956454	1.550092703
528.8231	147.2	0.058166499	-1.912352881
528.9983	115.7	0.385692371	-0.871359888
529.318	148.4	1.59E-06	4.967588456
529.329	146.3	0.140091901	-1.484055332
529.6521	103.8	0.355241085	-0.928047489
529.8193	145	0.027624134	2.226257427
529.8304	145.8	0.150055289	-1.4490105
530.0187	183.6	0.182407082	-1.34035409
530.3079	147.6	0.404981446	0.834956616
530.3238	130.1	0.346049582	0.944997269
530.3581	146.8	0.005684326	2.799466634
530.5589	78.7	0.187696738	1.325300042
530.6322	74.8	0.141704075	1.48011863
530.7675	79.7	0.39818176	-0.847520602
530.8085	141.1	0.418370816	0.811315806
530.9661	103.7	0.129812803	1.524795187
531.3262	144.6	0.224524445	-1.220364667
531.522	182.3	0.115522608	-1.587896407
531.8415	86.4	0.12851178	1.527209209
531.9766	118.7	0.270064959	1.106962851
532.2121	108.8	0.165626761	1.39298416
532.3379	146.3	0.011279854	2.564089737
532.358	100.7	0.183577338	1.335023418
532.369	60.5	0.068852723	1.830539658
532.4361	83	0.222845687	1.2245639
532.5561	78.5	0.609056033	0.512332113
532.6295	74.9	0.44434662	0.767349827
532.7186	75.5	0.577387349	0.558280235
533.1046	112.2	0.627414083	0.486213673
533.3406	145.2	0.182751895	-1.340174614
533.4394	67.6	0.860934104	0.175476512
533.9381	42.2	0.039170263	2.082417987
534.294	147.6	2.85E-07	5.340677094
534.3192	112.5	0.858251994	-0.178870544
534.3917	147.4	5.24E-06	4.704257338
534.6262	74.7	0.728797272	-0.347632857
534.7157	76.4	0.112820508	1.5935423
534.7928	148.4	0.134295232	1.504229979
534.8023	147.5	0.787832714	0.269582169
534.8211	85.2	0.346995117	0.942934943
535.3	147.8	0.175587173	1.361865492
535.3085	142.4	0.043842654	-2.032539847
535.8009	147.8	0.064862321	1.857953589
536.3077	146.7	0.997633516	-0.002970684
536.3172	142.6	0.9648023	0.044204067
536.3354	153.1	0.251229641	1.15133239
536.4068	146.7	0.000195842	3.817583357
536.5773	75.1	0.012732284	2.523504332
536.6237	74.7	0.551853034	-0.596353139
536.7124	75.2	0.783807265	-0.274831114
536.8061	120	0.072981357	1.804013744
537.2411	73.5	0.36516993	0.908162334
537.2976	147.7	0.284026012	1.074618087
537.3092	146.8	0.528463895	-0.632019373
537.316	143.8	0.005489952	2.815780989
537.3251	61.5	0.335899622	-0.965430638
537.3385	153.8	0.009645104	2.616618446
537.817	145.3	0.000792017	3.414261165
538.3176	145.1	0.145927672	1.460569429
538.3277	61.9	0.701945838	0.383485844
538.3279	145.9	0.188845509	1.319804359
538.351	151.9	0.712525425	0.36907255
538.3866	143.3	1.64E-09	6.389647394
538.5489	177.7	0.208956738	1.2614263
538.5741	74.7	0.057577937	1.911303678
538.6637	75.6	0.006280316	2.780492742
538.7991	79	0.512125028	-0.657288878
538.8182	145.5	0.054015112	1.944580015
539.3133	145	0.071106405	1.816165383
539.3212	130.6	0.78688189	0.270794438
539.3903	143.6	0.095560765	1.678179716
539.6562	113	0.758356399	-0.308161979
539.8153	145.8	0.713669295	-0.367619485
539.9732	114.3	0.792592771	0.263479499
540.2698	111.7	0.99638424	-0.004540632
540.3663	154.3	0.040424744	2.064508549
540.4473	29.1	0.65825149	0.44316234
540.5717	74.9	4.44E-06	4.738465923
540.661	79.1	4.45E-08	5.719715827
540.7964	71	0.379304449	-0.883836098
540.8669	172.2	0.253524798	-1.147369557
540.8897	112.9	0.204281415	1.274407112
540.998	115.6	0.770983501	0.29153344
541.3276	95.5	0.594479348	0.533376376
541.7585	71.6	0.4531077	-0.753577876
541.8293	88	0.81701992	0.231736528
541.8365	132.4	0.933793674	-0.083220471
541.9436	115.6	0.268220011	-1.110818221
542.3221	148.5	0.000687958	3.455332014
542.569	75.2	0.074946002	1.791459199
542.5847	76.9	0.324621614	0.987749023
542.6582	75	0.746021276	-0.324742009
542.71	67.3	0.000433145	3.591342958
542.7475	75.6	0.56897913	-0.571251542
542.8187	102.2	0.387882277	0.865792657
542.8384	144.4	0.180107546	-1.351347136
542.9277	114	0.008368921	2.6815568
543.2616	85.6	0.960624452	0.049448379
543.3254	138.9	0.000209022	3.787990823
543.7555	68.6	0.652462962	-0.45138925
543.8464	143	0.920679545	0.099724546
543.9015	116.6	0.454595067	-0.750539287
543.9932	107.5	0.471324045	0.722011726
544.3276	116.1	0.825841795	0.220405566
544.3395	144.4	0.031135785	2.172883446
544.6086	75.6	0.837085514	-0.206237481
544.6171	71.4	0.024213688	2.276558365
544.7078	67.4	3.97E-11	7.047356368
544.7443	75	0.978164722	-0.027411472
544.8239	103.4	0.635096287	-0.475416657
545.0298	120.6	0.016662934	-2.434526899
545.3359	144.6	0.82302737	-0.224082412
545.343	144.7	0.001566125	3.216068221
545.7532	67.8	0.004709592	-2.88262892
545.842	144.8	0.315650406	-1.007691806
546.2568	107.5	0.612308318	0.507764332
546.3545	144.3	0.461239884	0.7385444
546.6061	75.2	0.886248443	-0.143296124
546.6139	71.7	0.011322178	2.559266225
546.7038	65.7	4.93E-07	5.26934908
546.8468	93.4	0.803258104	0.249627428
547.26	106.8	0.138782309	1.487293506
547.2995	146.6	0.537629608	-0.617842738
547.3577	144.6	0.719785412	-0.359354495
547.7498	75.8	0.110944702	1.601934848
547.801	146.6	0.380083816	-0.880589683
548.2682	107.5	0.662894207	-0.436824752
548.2751	106.5	0.282564027	1.078375951
548.307	144.1	0.025456774	-2.258276409
548.3604	144.8	0.054850101	-1.935290207
548.3714	144.5	0.001662624	3.196399048
548.6034	75.1	0.326537044	0.985289814
548.6111	71.7	0.002261505	3.113505818
548.6923	75.3	0.285097795	1.07220352
548.8093	146.2	0.926118448	0.092862521
549.2782	106.7	0.323959952	0.990241562
549.316	145.2	0.353441909	0.930524751
549.3246	94.6	0.091956436	1.694401684
549.374	142.4	0.087449506	1.720633435
549.8169	144.9	0.702383748	-0.382741521
549.8264	93.3	0.897731075	0.1287285
549.9876	108.2	0.175972762	-1.35965107
550.2498	105.8	0.594654969	0.533086701
550.2582	148.2	0.033636669	-2.144447589
550.2911	116.5	0.779277024	0.280721435
550.3233	144.4	0.100050926	1.653957072
550.3868	142.8	0.005798612	2.794830437
550.5995	74.9	0.175844478	1.359080227
550.6081	71.9	0.018403113	2.382267869
550.6897	75.6	0.881456754	0.149419602
550.7612	147.9	0.038064032	2.089820132
550.8249	144.4	0.075192266	-1.790530289
550.9912	109.1	0.408005845	-0.829854405
551.1947	96.5	0.000861665	-3.428992074
551.2294	181.5	0.263738649	-1.123929982
551.2616	148.1	0.0097436	2.628607157
551.2936	117.9	0.112601628	1.595920408
551.3293	143.6	0.001230932	3.286195498
551.5637	183.4	0.571873452	-0.567120943
551.8327	143.8	9.44E-05	3.996073997
551.9734	89	0.592734854	0.5358953
552.198	97.2	0.010507698	-2.616946582
552.3217	140.9	0.711347129	-0.370727149
552.331	145.3	0.091907659	1.694832359
552.4026	141.9	1.63E-06	4.972877475
552.5516	76.2	0.70315831	-0.38218056
552.597	74.3	0.538988785	-0.615895216
552.6054	71.6	0.304774408	1.031793212
552.6873	76.8	0.280042445	1.084390348
552.7761	77.8	0.909847809	0.113478706
552.8013	87	0.765916711	-0.298310089
552.8341	143.8	0.003666595	2.944534815
553.3109	167	0.90551281	-0.118909926
553.3198	86.5	0.256216588	1.139043263
553.3334	147.4	0.665736775	0.432752447
553.4063	142.9	0.351032913	0.935491422
553.4569	180.2	0.327062093	-0.985001029
553.6442	170.8	0.642737341	-0.465005693
553.9423	115.1	0.91759148	-0.103624824
553.9773	171.8	0.896726199	-0.130042017
554.2925	139.5	0.317092234	-1.006078838
554.3223	87.6	0.887727709	-0.141419228
554.5949	74.6	0.002391324	3.091592496
554.6007	71.8	0.025950442	2.249574166
554.6462	68	0.001379772	3.250100345
554.7725	74.9	0.590876129	0.538542937
555.3421	88.1	0.216703459	1.242423224
555.4218	268.8	0.57444273	0.562602547
556.1223	186.8	0.128787856	-1.528136347
556.2113	107.5	0.99350994	0.008145896
556.3314	89.3	0.447449682	0.761378263
556.4408	31.7	0.84551272	0.195287359
556.6412	68.8	0.020482318	2.338675286
556.8335	87.7	0.460303518	0.740280278
556.8526	93.2	0.30017804	1.039363931
556.8591	102.3	0.769285345	-0.293836191
556.9496	109.6	0.067219952	1.848980064
557.823	109.6	0.544720555	0.607218658
557.9166	116	0.653563869	-0.449767206
557.9376	116	0.847580773	0.192516618
558.0208	89.4	0.006274847	-2.793028611
558.2182	161.8	0.222257201	-1.228174084
558.2947	147.7	0.496440446	0.68177618
558.3168	153.3	0.011653372	2.555377307
558.329	123	0.922865472	0.096975492
558.3834	42.1	1.91E-05	4.466464942
558.5653	76	0.262185013	-1.126326313
558.6308	72	0.522165871	0.641677987
558.6387	68.8	0.058299999	1.907005011
558.8204	64.2	0.001449846	3.236333152
558.8558	110.9	0.889971702	-0.138565143
558.9593	115.8	0.312613151	1.013032622
559.0019	112.6	0.983329407	0.020933885
559.2991	145.6	0.99047333	-0.011957008
559.3188	148.3	0.138257072	1.48924006
559.6424	69.1	0.102711409	-1.648997142
559.8002	145.2	0.455155357	0.748801118
559.9424	108.2	0.296784635	-1.048077851
560.3024	188.5	0.499928025	-0.676533916
560.3069	149.8	0.831342495	-0.213355325
560.3341	151.2	0.012672123	2.524450783
560.4054	70.6	0.362805632	-0.912446202
560.5905	74.1	0.274140881	1.09708068
560.6297	73.6	0.033093648	2.155807243
560.6361	68.9	0.000426608	3.612256475
560.808	144.9	0.654335269	0.448509278
561.3151	143.9	0.981525271	-0.023190055
561.3367	145.1	0.007738771	2.69488078
561.8162	144.1	0.590044887	0.539964479
562.2581	148.5	0.67471054	-0.420473758
562.3264	146.3	0.017775559	2.394649339
562.3491	149.5	0.057430049	-1.916597552
562.4095	125.1	0.768774183	-0.294608548
562.4221	142.8	0.015927529	2.434634374
562.5805	72.5	0.241923875	-1.177653488
562.5877	74.2	0.469035674	-0.725661291
562.6261	73.7	0.153991868	1.432211495
562.6332	69.2	0.157880344	1.418367325
562.7588	149.1	0.134316271	-1.507990936
563.266	146.9	0.010368443	-2.612670405
563.3293	144	0.851278522	0.18782861
563.3395	87.1	0.077609998	1.774981415
563.413	125.7	0.589674822	-0.540519469
563.841	84.7	0.181608064	1.341145046
564.2745	145.3	0.070534831	-1.820440554
564.3012	44	0.463659989	-0.734861684
564.3134	148.7	0.834060311	-0.209838851
564.3292	104.5	0.066262245	1.848203194
564.4254	116.4	0.195864425	1.29900125
564.4377	144.2	0.628781241	0.484559027
564.5788	72.7	0.680859786	0.412022817
564.5847	74.3	0.080867137	1.756266541
564.6293	70.5	0.425394896	0.798988011
564.6736	71.6	0.212520162	1.251293653
564.7759	145.4	0.251644967	-1.151803487
565.3369	109.4	0.656574369	-0.44563704
565.4289	67.8	0.066783492	1.844709505
565.441	143.5	0.09078517	1.701292806
565.8383	108.8	0.945069987	0.069023208
565.9814	110.4	0.902734245	0.122405812
566.2432	109.1	0.035636157	2.124812662
566.3212	144.3	0.003924625	2.922500103
566.4533	143.4	0.188442762	1.320477698
566.5752	73.5	0.002952541	3.020419203
566.5815	73.9	0.02542103	2.255933467
566.6701	72.2	0.074743806	1.792697967
566.8149	104.9	0.932590351	-0.08472029
566.8801	110.1	0.132141481	-1.51595322
566.8874	114.1	0.041468199	-2.061529647
566.9779	110.4	0.553992765	0.593230077
567.3246	143.2	0.05066448	1.968276765
567.3341	78	0.364943788	0.908729969
567.891	114.2	0.107585995	-1.621900297
567.9828	109.7	0.749909819	0.319349443
568.2464	151.1	0.177137978	1.358228008
568.33	145.3	0.187413796	1.325004126
568.3388	139.5	5.44E-11	6.986140092
568.4269	27.2	0.459133108	-0.74252736
568.5373	184.5	0.326271705	0.984375937
568.5784	74.1	0.057208469	1.914788627
568.6593	70	0.342846985	-0.954934385
568.6678	71.7	0.000284409	3.703028957
568.8594	97.7	0.64401682	0.462958419
568.8921	113.3	0.358143784	-0.92251191
569.038	181.5	0.272649673	1.100400961
569.2044	110.5	0.002599215	-3.088505093
569.3137	105.2	0.489825874	0.692026323
569.3424	143.6	6.22E-09	6.135341455
569.43	28.5	0.091370904	-1.703787194
569.9735	115.2	0.959946385	-0.050297766
570.2562	106.1	0.824172758	0.222540959
570.3468	76.9	0.963228851	0.046176552
570.3503	133.4	0.196983679	1.295070946
570.3548	143.5	6.21E-07	5.179678064
570.4567	29.6	0.282265064	1.07882913
570.6187	74.2	0.009327176	2.629997038
570.6644	72.7	0.130980234	1.519407851
570.7595	149.7	0.969204321	-0.038666142
570.7863	267.1	0.141847492	-1.477544168
570.8493	79.3	0.019896866	2.358209505
571.3369	99.5	0.420838578	0.807159105
571.3583	143.6	0.002319537	3.095653653
571.8002	143.5	0.801347941	0.251987186
571.8388	99.1	0.378585633	0.8827074
571.9532	116.1	0.954609751	0.057006834
572.3456	104.7	0.424723958	-0.800886755
572.3697	143.3	0.35427786	0.929246592
572.3992	35.7	0.01433778	2.485193555
572.5423	78.7	0.456227892	0.746800974
572.6103	74.3	0.302536321	1.034360039
572.6167	74.8	0.083914739	1.739832019
572.6616	72.7	0.019699928	2.353792711
572.7655	31.3	0.108408761	-1.61708905
572.8072	144	0.826871094	0.219049874
572.8531	111.5	0.11461649	1.587287187
572.9442	113.8	0.150720458	1.443527192
573.3144	143.9	2.21E-05	4.363196938
573.3737	143.2	0.434807196	-0.782845015
573.7693	29.5	0.697353158	-0.390177725
573.8162	143.9	7.07E-05	4.077073285
573.9605	112.3	0.087975634	1.71774463
574.2586	147.7	0.349129044	-0.938792962
574.313	149.8	0.000266528	3.721179766
574.3209	143.5	0.015272971	2.449709908
574.3844	141.6	0.970940868	0.036499212
574.5402	81.3	0.27667627	-1.093944157
574.613	74.3	0.284853915	1.073203001
574.7029	72.3	0.747262305	0.32275461
575.3055	45	0.359944289	-0.918855934
575.9362	110.8	0.616093598	0.502279197
576.2739	145	0.290289367	-1.061718437
576.5637	75.2	0.225146787	-1.218451616
576.6101	74.4	0.818662965	0.229654502
576.6996	72.5	0.040632165	2.063551787
576.8431	113.5	0.169464689	-1.382075338
577.3316	153.1	0.049998244	1.973905706
577.7694	96.2	0.300053538	1.039560764
577.8458	114.1	0.10203595	1.643552066
578.2804	112.5	0.782921446	0.276044547
578.345	109.5	0.01021233	2.607393456
578.4166	137.3	0.014497687	2.480877733
578.44	101.2	0.016625506	2.426272574
578.5343	83.2	0.059215535	-1.911609127
578.5623	75.9	0.279578066	1.085288956
578.6089	74	0.154041119	1.431917431
578.697	72.6	0.181528361	1.341470694
578.7919	143.4	0.511724542	0.657476646
578.9677	103.8	0.693384454	-0.395213706
579.3347	77.4	0.530527539	0.628581775
579.4443	101	0.008459659	2.666006943
580.2915	148.6	0.911184525	-0.111749386
580.4324	140.4	0.272861902	1.099957781
580.5581	74.6	0.019318649	2.366347096
580.6482	74.3	0.001146126	3.310127491
580.6933	73.4	0.126189634	1.536579231
