name,092816_RPLC_POS_0uM 1_08,092816_RPLC_POS_0uM 2_22,092816_RPLC_POS_0uM 3_24,092816_RPLC_POS_10uM 1_10,092816_RPLC_POS_10uM 2_20,092816_RPLC_POS_10uM 3_26,092816_RPLC_POS_200uM 1_14,092816_RPLC_POS_200uM 2_16,092816_RPLC_POS_200uM 3_30,092816_RPLC_POS_50uM 1_12,092816_RPLC_POS_50uM 2_18,092816_RPLC_POS_50uM 3_28
M922T1810,53309.30342,336062.8299,130244.2453,80218.51685,110541.8478,169564.6798,65911.86847,105535.0226,102125.6241,105028.3851,112548.8277,95521.00772
M732T1909_1,282198.2045,107954.9749,305614.1534,302993.6927,84359.76048,590992.6268,426541.1309,353881.0562,497485.5449,353014.3188,141230.7907,608544.6151
M504T711,32582.20819,28356.86694,21943.74179,51605.82599,32664.27019,17320.33011,16336.1724,22630.2343,17893.77544,21823.04468,22527.1581,13918.62322
M924T1287,779.0153029,207.1477095,0,206.2313919,332.1923311,0,2599.890857,2788.276771,4217.206845,236.219429,305.340811,407.160774
M883T2091,1131.789059,877.3350211,1207.404449,1619.590831,1120.110042,893.7401428,932.9128018,1299.118744,495.4437524,254.4597618,1315.904387,1390.767562
M729T2179,27022.56053,35892.66537,21417.03352,37053.28065,16049.17333,17396.55415,42072.42054,34095.71865,17584.73859,27023.90886,21482.77605,17980.21728
M763T1757,8440.67136,66222.55574,19288.3692,22600.10692,19964.3358,18581.99334,15582.87484,22579.34151,11723.8913,19894.34991,20058.88525,12427.08985
M458T766_1,40807.28269,39192.39514,26792.96544,45976.05351,52275.94127,24923.24817,19476.34693,34535.5508,39262.31336,29799.48976,31135.00563,19469.66802
M220T1994,12369.68235,15124.34065,10606.10049,13988.93064,11366.80125,9637.307523,44524.09371,47986.38983,24527.29157,20157.08508,14764.32919,17155.43614
M516T748_1,184373.2831,171984.1435,134220.8582,277286.2345,199184.044,106880.398,97489.5644,134234.5438,124906.2724,119928.8193,138582.8027,76869.1663
M586T1749,2097.124335,1308.642381,706.326834,2316.25325,1659.79835,1059.787409,71777.63826,56676.31859,28558.94752,14010.58641,9755.325782,9668.575289
M586T55,5789.386095,19418.69516,31288.9555,11812.36584,15981.19047,15016.80946,23543.39008,10956.78335,9478.877207,14943.06688,7527.834498,11953.25037
M832T631,74546.86303,67542.80494,60270.82097,51609.04694,80489.17731,51771.24082,71434.31775,48847.51433,61148.96743,95458.02376,51209.30634,95307.89779
M410T1902_2,124147.8848,22818.2401,78712.671,92422.18379,111482.7984,77233.42817,50499.72424,44328.91337,24977.64031,155470.3564,179112.5222,89190.20278
M677T2059,4618.587205,11491.4015,8897.448269,5859.229155,7870.836827,7502.167114,5863.221546,7162.386475,3200.58526,16504.25763,7992.706238,8128.391445
M69T1607,222585.6476,107766.0857,125753.3981,178123.3893,227108.3886,128774.1439,204366.813,212952.0825,107927.3354,232140.2882,156696.7629,132442.2265
M499T1785,5948.657541,1456.509581,2371.942978,5523.530249,3216.868378,3730.634609,4186.716406,4254.161384,755.0871782,7166.65628,4344.151286,2812.91571
M642T56,13697.12193,17926.01481,15306.15661,19381.11616,16907.92932,14022.74109,11188.08226,7182.084449,19524.41173,14894.482,27109.17196,19006.20571
M576T1839,53985.35589,26405.69838,30555.9336,47493.05877,23917.77665,18478.676,62101.83878,39691.82371,25688.45595,41700.67763,26439.03946,67943.14665
M450T1294,25259.15732,32097.60747,20970.27717,24187.69548,31964.34827,9058.233887,30979.79577,27480.91954,29267.66001,37381.00328,30865.56614,24162.8166
M222T1199,19254.25433,18292.34118,11942.78064,14368.94534,15821.84106,15035.19376,10250.77104,23559.50949,12082.31183,16888.66559,14567.97339,10121.79303
M765T617,5432.527391,10890.77012,11382.25623,8048.378041,13006.30567,10734.91476,3810.562044,9590.15642,12563.7155,14656.55531,6428.231744,16832.49406
M616T769_1,550992.6044,453738.5845,291512.2738,1243967.637,430257.3213,209319.2459,209290.8805,320375.4608,206643.564,320185.6298,328372.0362,129885.6372
M249T978,20672.0587,18952.05112,15638.42576,21493.72999,15771.94512,12935.89178,29957.44608,27157.91162,24260.31563,24500.92628,18253.26015,17046.02389
M450T2046,177401.324,111905.7164,151730.5426,154514.6746,132868.3583,115221.1835,211686.8578,171262.9146,94716.33151,160418.689,148187.2582,117058.7016
M451T767_1,28616.51468,13196.82712,12097.24834,52694.34467,16318.29112,10249.92834,14785.50521,12905.59546,11606.81904,18671.34248,14984.62718,6008.958285
M710T616_2,906349.5086,2159272.065,2135314.444,1761313.05,2632950.847,1686038.731,1829328.742,1469265.601,2005832.642,2378038.99,1308176.619,3434221.412
M616T769_3,292854.0328,238382.6922,153095.9576,656056.6542,230502.0211,107915.3589,118199.0387,167833.5619,115159.9109,172779.6686,172176.8252,70570.06625
M1058T912,1847.481873,923.3862354,2930.116426,2759.89583,1527.17858,2615.404751,1875.867355,2583.873769,1764.440809,1523.420963,2126.903339,2407.604119
M241T1287,205.2398258,0,977.4481187,328.2926997,853.4604148,585.1009005,6648.012662,4336.717039,6538.282417,2739.518416,1691.132087,696.4259114
M695T616_6,26052.20099,50244.56632,41980.50634,40756.109,59247.25419,35476.11421,47543.81188,32346.30156,46580.75176,45520.20018,28648.26737,81336.30325
M303T1736,387002.0248,216112.158,214702.5388,310792.6406,218693.9696,166656.492,267058.4747,685360.4319,147041.4068,353129.5763,228605.8051,293773.3835
M170T509,500380.8626,517247.7902,559433.8708,566982.8976,462886.0944,484043.846,626523.3263,642691.9199,557458.6338,440562.2755,517704.034,473510.3363
M447T52,38910.46397,14154.60276,7796.114515,14159.79459,14604.87661,14589.06361,8921.24952,12505.25706,12528.68809,11944.61898,11874.46524,23291.96893
M709T50,2706.107338,4014.936259,3448.340136,4298.394112,2848.638676,4016.116587,4493.633831,4265.053728,4954.38601,2885.23906,3022.944624,5034.059857
M557T1424,49612.74909,44235.77846,27610.99562,45027.23844,25872.55678,35858.57562,47176.34982,49280.91026,27179.06174,26630.5557,44036.39138,33988.06151
M863T1325,8278.172329,7640.447382,2971.090392,5235.597951,4802.410413,5751.840694,6593.664435,9188.680939,8053.275748,10835.13513,3020.453705,3538.958819
M379T50,9682.211125,8686.617963,6779.08829,7714.150316,10240.64066,9102.995052,7525.241681,9398.23504,9051.996657,8728.443706,6670.844482,6968.24761
M353T757,91233.66346,86408.47606,88474.63306,108813.924,92797.92229,4995.541189,13889.45138,14873.43415,18278.61448,2014.121763,6951.98688,82471.63242
M934T1595,4004.822073,33236.68641,12767.22964,6854.352838,10808.89049,16065.71435,3825.576903,11990.84099,12885.09308,10314.93279,11883.02872,9623.35484
M482T1914,71871.63588,315781.9868,98050.68951,117659.4131,113216.7863,112412.082,283735.9286,132398.1772,76310.11866,105607.0311,116784.5216,88647.85512
M704T744,54322.74749,35340.58093,30698.51767,68389.66458,58862.18027,21247.99459,21232.81476,36605.05894,45307.40598,23366.30328,38009.17878,31380.08325
M933T685,26936.2704,27159.8795,10665.32793,53896.20896,25482.47377,10022.6351,12920.1171,16336.63531,21654.04215,21737.0484,20601.75089,13992.45735
M585T712,4032.743087,1899.417632,2983.47269,2680.671146,3152.125503,1829.554657,2807.994849,2473.649235,1455.143681,3179.61224,1663.026425,2262.258108
M418T1777,36995.76498,16213.70938,14621.35309,23836.15439,13798.26131,16398.95562,49120.34944,25181.41827,8026.233496,23715.62665,18122.85766,40197.73116
M655T794,8227.885334,3875.392707,7178.332289,23119.26964,2971.537272,5060.720307,6150.218895,3537.979726,3465.594755,2615.657807,3444.686158,6312.771225
M94T45,0,4249.569143,3974.574882,1434.031812,4183.549518,5780.038873,3769.764289,3386.438653,3075.006984,2849.282293,1182.60396,4959.274867
M715T1859,14260.53894,53504.66073,23352.39454,17093.70064,24738.62003,27173.81901,3376.050293,27593.93862,18250.00874,25017.08689,31625.79931,19858.65686
M1248T616_1,18986.25491,56226.47682,54686.65664,46766.12712,71286.10264,38486.6175,48302.62512,34851.51911,48851.30614,63493.47342,37135.67223,97946.65984
M256T1876,1477718.383,747268.2303,672920.0251,1215455.236,556704.628,550630.6588,1492712.062,1066866.569,607870.3872,1210992.742,663567.5213,700903.2791
M580T1993,103937.5965,81477.43356,75239.88442,101179.3975,67158.69479,68179.55164,340111.9732,327345.5662,171739.6144,125518.4843,109705.9928,100476.588
M716T1612,153023.4053,47973.77538,198315.6147,132990.3557,175291.458,174610.1693,178182.5611,188814.0126,37485.74544,283831.3584,206253.2726,161102.6292
M900T685,77861.85294,65458.12622,29244.96468,99321.71733,80785.26506,33927.94718,31390.66728,38091.78796,38292.70765,56560.14671,42564.20193,33348.31957
M219T1460,220906.7309,247415.2911,252916.9112,227305.7416,243792.6357,230824.1564,252092.9394,253725.3628,244173.6777,229246.2339,228929.1782,293224.3308
M330T1895,216810.9084,126671.8321,108319.0934,184442.5869,114867.4921,73533.78864,190746.8692,127815.5726,65020.28411,133510.8536,95260.45294,110482.795
M517T753_2,43052.14353,39189.49253,29721.6117,100302.6938,35563.22474,21083.62411,15431.74634,22974.55967,20868.67461,18204.69718,27279.47875,17301.81722
M184T883,3187.043942,3440.069793,4919.698087,3194.284752,4556.37489,2381.489747,6380.660427,4616.042428,3731.734529,2906.91078,2644.523252,4790.685557
M432T1983,8606.40127,2810.785034,4147.476746,7360.40756,1762.900122,2187.130417,6703.573132,7224.741843,2947.524009,7166.067168,4342.817836,5503.571573
M671T1867,20819.79267,70502.24167,36095.06934,23415.84236,37384.6274,38964.99907,20070.39326,36156.22875,23151.0788,39545.55094,41258.62831,27368.31936
M1277T719,1728.202792,2509.299387,0,2139.141838,210.5830389,225.7126662,1141.840272,1189.701827,1605.347625,1020.759824,800.2404114,0
M180T936,10324.73951,14261.72535,8538.193028,11223.12347,5557.322439,11887.204,15115.30874,8110.016957,14269.06126,5921.790406,10980.54453,11442.96381
M683T48,2126.661612,6102.143282,4976.053224,6610.981619,6445.460476,2981.991871,6241.494358,4614.596581,5067.249693,8166.477111,3076.421557,6720.345051
M537T1804,99621.04812,83270.69395,66258.97639,96481.83566,70644.2358,56156.10663,127178.5621,108797.4104,62015.03429,90462.11142,75593.89095,67202.37005
M324T1708,145738.9325,34225.41177,66387.22767,131787.738,104259.1937,74839.00445,82856.87408,81985.30803,61750.60307,143377.1743,102223.994,75821.20318
M749T1762,11611.13917,119603.3674,100926.2946,11279.487,39322.04492,107186.5796,85561.53877,114339.3627,83874.42417,29229.30303,113884.3176,66615.06783
M782T751,1134280.643,1092212.243,705828.8662,2372874.846,1111010.138,481751.4686,453644.2839,742350.2561,584106.506,682815.4482,711160.947,311566.3912
M533T738,81783.80401,67827.64557,46263.36284,161782.6873,72844.5615,32440.25914,31843.94836,40075.14647,33313.60843,44472.96459,43017.78125,17296.73044
M873T2398,0,5057.963669,0,0,1868.920746,0,0,2214.772365,0,2690.423462,3225.845261,0
M623T1578,214949.6507,54066.83078,558898.991,282202.8799,85042.47702,178369.9569,77989.57705,130943.8488,122221.6308,83637.53587,125466.6162,58458.36559
M551T651,19884.17555,24880.75278,13286.24084,42636.38522,18946.31882,13429.038,15802.0913,17701.35867,21178.73347,18190.20194,19725.68912,19164.29584
M217T1993,15603.39822,20926.44856,25398.24166,17461.56506,26197.90343,24918.31887,70787.3089,64278.95392,37292.13012,22447.00964,23620.04415,20663.19555
M366T1043,36957.37025,19982.27276,17878.41874,93318.63086,23531.62869,7019.893657,17743.71671,30185.96008,14657.09472,20240.93375,26581.87427,25648.68088
M911T1296,42396.33421,17906.97541,12888.34574,22457.69088,15616.47015,18227.61465,20069.34795,16870.52677,11431.00199,17590.78176,19698.40314,19069.71972
M267T883,1426.690249,1880.075347,3334.520016,2463.659691,934.6965729,1998.525454,4733.574116,4864.378137,3522.281882,2041.368668,3020.441701,2219.339813
M535T1312,29996.09351,14942.52326,7757.681,16986.60833,25065.69688,23034.60173,25598.65107,20136.99195,16997.89642,30528.49095,26668.51739,11401.0412
M537T783,4432.878263,5208.591924,2870.409284,7697.171975,4945.372167,2676.981824,1603.603986,1457.382296,3545.390153,1993.556071,3206.28481,1629.940198
M739T760,19190.48635,13402.54492,7785.143471,30951.73837,15086.53131,7650.593825,9176.801343,12863.39713,10058.41627,11337.53445,6774.85661,9902.931844
M131T43,5053.51796,5357.969617,7131.704637,4041.004203,7440.537901,3710.207708,7137.973662,6097.687983,5756.60799,5723.591728,4848.043789,5834.728636
M179T1106,108805.1557,102722.91,137604.9378,92035.11384,124893.3909,182615.9668,143230.8746,215598.6474,115846.3687,120704.4828,116973.126,90757.89749
M570T1902,94618.27676,390028.0639,152084.4205,137050.0996,177728.294,155474.6639,194759.4481,191796.8067,126880.7671,155465.1841,170512.4108,164918.9254
M331T1061,17120.97912,21954.00757,140348.2007,20580.644,69647.98852,11776.98523,15529.58918,64941.98029,9666.299255,42445.10757,13149.88597,82992.30701
M965T1792,8055.660296,38508.25052,17708.8955,10463.85155,15569.86997,21317.31118,8460.536888,12880.5918,8905.324789,11446.12616,16246.9994,13299.97272
M938T1501,15405.18476,102820.9506,13811.66502,22967.44968,28056.77956,27025.18597,15783.46716,25642.1111,21475.37513,21371.90312,29030.71072,15418.63733
M733T1937,916279.3375,1343349.138,1775037.327,1063293.41,650040.5738,1667502.195,1187562.867,950847.0447,1246784.985,1031208.585,655412.4605,1532385.942
M783T1777,2467917.084,809700.4622,643218.9097,1512356.746,644508.1005,629542.9499,838499.7904,529183.4404,561367.305,1198735.091,375820.9942,846039.4387
M539T1257,34095.40011,59717.83798,67370.64261,38170.45979,43179.41797,59372.087,40572.8957,50159.90732,60533.37407,31458.41468,50213.32948,66322.61355
M682T768,5874.970807,9182.264294,3080.116652,3683.95292,6814.625431,4151.551106,5195.048323,7243.894844,8078.400942,6307.84939,6828.980592,9804.353591
M576T762,38139.03396,69167.44271,55190.82097,130084.9567,86459.01126,10748.00804,22191.34699,18029.823,94208.00061,40214.73171,56912.46563,31488.06355
M662T616_1,13026.97624,41895.37404,34595.85398,29847.36981,53045.86538,26883.22618,38776.80686,28246.79882,39177.64429,47299.20321,26200.7056,73124.74016
M714T631_2,23652.4327,45284.09893,28129.84103,40170.19143,39546.49059,30152.4339,43533.59164,26857.89485,38644.37023,49731.44594,32839.47242,51499.25878
M122T2043,202217.6865,120417.6931,112971.2633,172560.0042,103297.2421,96104.88941,178136.3313,161528.9253,94277.01774,167147.8987,111966.5241,74055.3219
M101T1106,44920.71069,37254.30602,7491.195655,8998.194409,41456.21777,13337.05609,11722.66896,16811.45341,36923.05782,39978.31736,43832.21712,39454.12086
M485T740_2,111968.0231,108491.1894,79902.74624,180851.4713,121523.7703,62027.87392,63054.40439,78317.73569,65454.75609,77108.65373,82976.44393,39719.55553
M532T731_2,123770.2213,96004.85017,62122.64531,238682.1301,104882.3836,45309.10172,52692.21787,51960.42782,38587.55922,68853.3632,82670.70498,28106.95731
M210T1436,37772.39963,30339.17451,22649.44832,36338.04597,22848.99902,20397.72139,38353.5577,36810.19731,20943.86038,34231.74771,30212.77795,24484.66599
M395T702,4086.147536,2442.754198,2877.975143,12739.04166,3635.363171,0,1086.689849,2026.718547,2181.749151,2849.220455,2907.348078,1298.103363
M276T1604,61788.21125,39769.6633,36075.02508,47531.23442,38901.63155,35835.54799,52580.73282,51459.05856,21048.96393,52348.09654,40089.06739,39706.22086
M219T1198,7486.547635,6897.920288,7460.614589,5563.20168,7050.755182,7940.337836,7484.629389,3529.772827,4642.060303,7471.993442,5104.461884,2226.945007
M170T837,3242.068453,3221.553781,3614.201968,6466.089292,3494.242294,2364.12038,5871.883269,4190.918081,5124.70762,4094.19137,6051.893116,5649.23904
M336T1269,18804.74533,16244.51512,13037.75225,51416.59653,7818.698212,13902.64441,15496.19508,16239.59995,12107.11686,23551.36518,11492.02789,7273.331262
M834T1745,332392.2842,271110.2578,367830.0642,221634.2605,285555.648,374201.9979,176847.237,184511.6535,195900.5551,213909.22,196946.01,331417.6092
M227T689,8818.437577,4258.631687,7851.706383,9621.521739,6010.344472,8255.498352,11479.29838,16799.68384,3921.123739,7324.827342,12319.27203,10845.70274
M475T742_1,19324.37031,32590.47348,23636.023,38134.71946,38843.79608,14229.37566,12087.98726,22472.26659,18861.46634,12195.88181,19809.36568,14359.6128
M477T1739,19058.73854,7796.12453,6396.764487,14763.59452,7295.619056,1961.959076,24524.2884,16521.61708,3944.902772,15215.42898,9111.144473,5614.453522
M679T1288,319.92543,661.0935929,732.9079071,222.613933,251.6425882,834.4684135,4847.723083,7668.165417,4387.359131,1869.016328,851.5237386,1176.008957
M821T1353_2,10888.42389,42744.51924,16454.81236,6771.504631,24888.83507,19087.20186,20173.31477,19355.95186,6266.552185,42277.40254,20828.50889,13444.01267
M524T1993,120167.5883,98144.12678,79418.83667,127332.7571,67009.85783,61769.61565,160843.6389,146266.4081,84268.65398,112634.6942,85555.00599,74788.04217
M167T1345,7304.12378,8679.394465,8417.985256,8667.781647,7813.016081,6728.158813,9096.324282,3945.739258,7800.711814,4781.446959,5041.239019,7454.764246
M630T1755,10910.78154,3406.265605,5582.431531,9715.480881,10529.39783,4572.53542,5212.557313,7658.446745,15266.52,17226.69415,7294.043808,5670.943309
M392T1072,4626.349059,5934.086987,7901.711412,6890.718717,18473.06836,2073.061707,13734.05267,5524.981506,3387.485777,12005.1691,24114.0776,33738.41082
M488T719_2,242780.3134,173216.0991,109426.3774,459617.9357,200299.3582,77060.63037,85321.41115,102831.913,89267.144,121209.3941,144232.6826,46044.58224
M325T752,48938.41932,49558.35605,49780.24821,14525.86031,14180.06483,79695.29403,71184.94052,89903.19149,30208.25562,48151.17391,41809.40897,61364.58976
M592T2235,42643.93304,9086.397267,7398.25508,24488.64112,6984.207723,5116.884717,27473.82772,17689.63449,3911.921335,19371.10617,8137.071691,15052.54723
M297T1819,308590.3413,95177.70124,71709.53997,195257.5399,202218.5639,216063.6222,402562.4172,263382.6643,158704.6518,479885.0717,240351.9493,263367.7361
M575T1804,13525.92908,9837.828186,10362.35196,14684.02528,15084.17432,8271.298201,17451.74806,21587.13602,9795.886586,13780.93898,16596.37729,11403.57486
M348T1567,14805.90269,12077.15336,11109.05377,15630.54302,9546.982912,8500.700317,22525.17167,14761.36084,20070.97514,16463.79974,14247.50533,15825.69802
M189T691_1,3139.301374,6174.40163,5297.962719,5317.974382,4909.838213,2092.663561,4086.286946,2883.866418,2093.876797,3734.695386,5190.92542,7595.291627
M203T1287,472.0305941,269.559497,0,501.7349018,646.732082,0,6029.598765,7468.95915,6793.6972,748.3819188,1772.187185,774.7360428
