"gene","edge","net"
"K02271","edg27087","ko01100"
"K02272","edg27087","ko01100"
"K02273","edg27087","ko01100"
"K02258","edg27087","ko01100"
"K02259","edg27087","ko01100"
"K02260","edg27087","ko01100"
"K02257","edg27088","ko01100"
"K02262","edg27088","ko01100"
"K02256","edg27088","ko01100"
"K02261","edg27088","ko01100"
"K02263","edg27088","ko01100"
"K02264","edg27088","ko01100"
"K02265","edg27088","ko01100"
"K02266","edg27088","ko01100"
"K02267","edg27088","ko01100"
"K02268","edg27088","ko01100"
"K02269","edg27088","ko01100"
"K02270","edg27088","ko01100"
"K02271","edg27088","ko01100"
"K02272","edg27088","ko01100"
"K02273","edg27088","ko01100"
"K02258","edg27088","ko01100"
"K02259","edg27088","ko01100"
"K02260","edg27088","ko01100"
"K02257","edg27089","ko01100"
"K02262","edg27089","ko01100"
"K02256","edg27089","ko01100"
"K02261","edg27089","ko01100"
"K02263","edg27089","ko01100"
"K02264","edg27089","ko01100"
"K02265","edg27089","ko01100"
"K02266","edg27089","ko01100"
"K02267","edg27089","ko01100"
"K02268","edg27089","ko01100"
"K02269","edg27089","ko01100"
"K02270","edg27089","ko01100"
"K02271","edg27089","ko01100"
"K02272","edg27089","ko01100"
"K02273","edg27089","ko01100"
"K02258","edg27089","ko01100"
"K02259","edg27089","ko01100"
"K02260","edg27089","ko01100"
"K02257","edg27090","ko01100"
"K02262","edg27090","ko01100"
"K02256","edg27090","ko01100"
"K02261","edg27090","ko01100"
"K02263","edg27090","ko01100"
"K02264","edg27090","ko01100"
"K02265","edg27090","ko01100"
"K02266","edg27090","ko01100"
"K02267","edg27090","ko01100"
"K02268","edg27090","ko01100"
"K02269","edg27090","ko01100"
"K02270","edg27090","ko01100"
"K02271","edg27090","ko01100"
"K02272","edg27090","ko01100"
"K02273","edg27090","ko01100"
"K02258","edg27090","ko01100"
"K02259","edg27090","ko01100"
"K02260","edg27090","ko01100"
"K02257","edg27091","ko01100"
"K02262","edg27091","ko01100"
"K02256","edg27091","ko01100"
"K02261","edg27091","ko01100"
"K02263","edg27091","ko01100"
"K02264","edg27091","ko01100"
"K02265","edg27091","ko01100"
"K02266","edg27091","ko01100"
"K02267","edg27091","ko01100"
"K02268","edg27091","ko01100"
"K02269","edg27091","ko01100"
"K02270","edg27091","ko01100"
"K02271","edg27091","ko01100"
"K02272","edg27091","ko01100"
"K02273","edg27091","ko01100"
"K02258","edg27091","ko01100"
"K02259","edg27091","ko01100"
"K02260","edg27091","ko01100"
"K02257","edg27092","ko01100"
"K02262","edg27092","ko01100"
"K02256","edg27092","ko01100"
"K02261","edg27092","ko01100"
"K02263","edg27092","ko01100"
"K02264","edg27092","ko01100"
"K02265","edg27092","ko01100"
"K02266","edg27092","ko01100"
"K02267","edg27092","ko01100"
"K02268","edg27092","ko01100"
"K02269","edg27092","ko01100"
"K02270","edg27092","ko01100"
"K02271","edg27092","ko01100"
"K02272","edg27092","ko01100"
"K02273","edg27092","ko01100"
"K02258","edg27092","ko01100"
"K02259","edg27092","ko01100"
"K02260","edg27092","ko01100"
"K02257","edg27093","ko01100"
"K02262","edg27093","ko01100"
"K02256","edg27093","ko01100"
"K02261","edg27093","ko01100"
"K02263","edg27093","ko01100"
"K02264","edg27093","ko01100"
"K02265","edg27093","ko01100"
"K02266","edg27093","ko01100"
"K02267","edg27093","ko01100"
"K02268","edg27093","ko01100"
"K02269","edg27093","ko01100"
"K02270","edg27093","ko01100"
"K02271","edg27093","ko01100"
"K02272","edg27093","ko01100"
"K02273","edg27093","ko01100"
"K02258","edg27093","ko01100"
"K02259","edg27093","ko01100"
"K02260","edg27093","ko01100"
"K02257","edg27094","ko01100"
"K02262","edg27094","ko01100"
"K02256","edg27094","ko01100"
"K02261","edg27094","ko01100"
"K02263","edg27094","ko01100"
"K02264","edg27094","ko01100"
"K02265","edg27094","ko01100"
"K02266","edg27094","ko01100"
"K02267","edg27094","ko01100"
"K02268","edg27094","ko01100"
"K02269","edg27094","ko01100"
"K02270","edg27094","ko01100"
"K02271","edg27094","ko01100"
"K02272","edg27094","ko01100"
"K02273","edg27094","ko01100"
"K02258","edg27094","ko01100"
"K02259","edg27094","ko01100"
"K02260","edg27094","ko01100"
"K02257","edg27095","ko01100"
"K02262","edg27095","ko01100"
"K02256","edg27095","ko01100"
"K02261","edg27095","ko01100"
"K02263","edg27095","ko01100"
"K02264","edg27095","ko01100"
"K02265","edg27095","ko01100"
"K02266","edg27095","ko01100"
"K02267","edg27095","ko01100"
"K02268","edg27095","ko01100"
"K02269","edg27095","ko01100"
"K02270","edg27095","ko01100"
"K02271","edg27095","ko01100"
"K02272","edg27095","ko01100"
"K02273","edg27095","ko01100"
"K02258","edg27095","ko01100"
"K02259","edg27095","ko01100"
"K02260","edg27095","ko01100"
"K02257","edg27096","ko01100"
"K02262","edg27096","ko01100"
"K02256","edg27096","ko01100"
"K02261","edg27096","ko01100"
"K02263","edg27096","ko01100"
"K02264","edg27096","ko01100"
"K02265","edg27096","ko01100"
"K02266","edg27096","ko01100"
"K02267","edg27096","ko01100"
"K02268","edg27096","ko01100"
"K02269","edg27096","ko01100"
"K02270","edg27096","ko01100"
"K02271","edg27096","ko01100"
"K02272","edg27096","ko01100"
"K02273","edg27096","ko01100"
"K02258","edg27096","ko01100"
"K02259","edg27096","ko01100"
"K02260","edg27096","ko01100"
"K02257","edg27097","ko01100"
"K02262","edg27097","ko01100"
"K02256","edg27097","ko01100"
"K02261","edg27097","ko01100"
"K02263","edg27097","ko01100"
"K02264","edg27097","ko01100"
"K02265","edg27097","ko01100"
"K02266","edg27097","ko01100"
"K02267","edg27097","ko01100"
"K02268","edg27097","ko01100"
"K02269","edg27097","ko01100"
"K02270","edg27097","ko01100"
"K02271","edg27097","ko01100"
"K02272","edg27097","ko01100"
"K02273","edg27097","ko01100"
"K02258","edg27097","ko01100"
"K02259","edg27097","ko01100"
"K02260","edg27097","ko01100"
"K02257","edg27098","ko01100"
"K02262","edg27098","ko01100"
"K02256","edg27098","ko01100"
"K02261","edg27098","ko01100"
"K02263","edg27098","ko01100"
"K02264","edg27098","ko01100"
"K02265","edg27098","ko01100"
"K02266","edg27098","ko01100"
"K02267","edg27098","ko01100"
"K02268","edg27098","ko01100"
"K02269","edg27098","ko01100"
"K02270","edg27098","ko01100"
"K02271","edg27098","ko01100"
"K02272","edg27098","ko01100"
"K02273","edg27098","ko01100"
"K02258","edg27098","ko01100"
"K02259","edg27098","ko01100"
"K02260","edg27098","ko01100"
"K02257","edg27099","ko01100"
"K02262","edg27099","ko01100"
"K02256","edg27099","ko01100"
"K02261","edg27099","ko01100"
"K02263","edg27099","ko01100"
"K02264","edg27099","ko01100"
"K02265","edg27099","ko01100"
"K02266","edg27099","ko01100"
"K02267","edg27099","ko01100"
"K02268","edg27099","ko01100"
"K02269","edg27099","ko01100"
"K02270","edg27099","ko01100"
"K02271","edg27099","ko01100"
"K02272","edg27099","ko01100"
"K02273","edg27099","ko01100"
"K02258","edg27099","ko01100"
"K02259","edg27099","ko01100"
"K02260","edg27099","ko01100"
"K02257","edg27100","ko01100"
"K02262","edg27100","ko01100"
"K02256","edg27100","ko01100"
"K02261","edg27100","ko01100"
"K02263","edg27100","ko01100"
"K02264","edg27100","ko01100"
"K02265","edg27100","ko01100"
"K02266","edg27100","ko01100"
"K02267","edg27100","ko01100"
"K02268","edg27100","ko01100"
"K02269","edg27100","ko01100"
"K02270","edg27100","ko01100"
"K02271","edg27100","ko01100"
"K02272","edg27100","ko01100"
"K02273","edg27100","ko01100"
"K02258","edg27100","ko01100"
"K02259","edg27100","ko01100"
"K02260","edg27100","ko01100"
"K02257","edg27101","ko01100"
"K02262","edg27101","ko01100"
"K02256","edg27101","ko01100"
"K02261","edg27101","ko01100"
"K02263","edg27101","ko01100"
"K02264","edg27101","ko01100"
"K02265","edg27101","ko01100"
"K02266","edg27101","ko01100"
"K02267","edg27101","ko01100"
"K02268","edg27101","ko01100"
"K02269","edg27101","ko01100"
"K02270","edg27101","ko01100"
"K02271","edg27101","ko01100"
"K02272","edg27101","ko01100"
"K02273","edg27101","ko01100"
"K02258","edg27101","ko01100"
"K02259","edg27101","ko01100"
"K02260","edg27101","ko01100"
"K02257","edg27102","ko01100"
"K02262","edg27102","ko01100"
"K02256","edg27102","ko01100"
"K02261","edg27102","ko01100"
"K02263","edg27102","ko01100"
"K02264","edg27102","ko01100"
"K02265","edg27102","ko01100"
"K02266","edg27102","ko01100"
"K02267","edg27102","ko01100"
"K02268","edg27102","ko01100"
"K02269","edg27102","ko01100"
"K02270","edg27102","ko01100"
"K02271","edg27102","ko01100"
"K02272","edg27102","ko01100"
"K02273","edg27102","ko01100"
"K02258","edg27102","ko01100"
"K02259","edg27102","ko01100"
"K02260","edg27102","ko01100"
"K02257","edg27103","ko01100"
"K02262","edg27103","ko01100"
"K02256","edg27103","ko01100"
"K02261","edg27103","ko01100"
"K02263","edg27103","ko01100"
"K02264","edg27103","ko01100"
"K02265","edg27103","ko01100"
"K02266","edg27103","ko01100"
"K02267","edg27103","ko01100"
"K02268","edg27103","ko01100"
"K02269","edg27103","ko01100"
"K02270","edg27103","ko01100"
"K02271","edg27103","ko01100"
"K02272","edg27103","ko01100"
"K02273","edg27103","ko01100"
"K02258","edg27103","ko01100"
"K02259","edg27103","ko01100"
"K02260","edg27103","ko01100"
"K02257","edg27104","ko01100"
"K02262","edg27104","ko01100"
"K02256","edg27104","ko01100"
"K02261","edg27104","ko01100"
"K02263","edg27104","ko01100"
"K02264","edg27104","ko01100"
"K02265","edg27104","ko01100"
"K02266","edg27104","ko01100"
"K02267","edg27104","ko01100"
"K02268","edg27104","ko01100"
"K02269","edg27104","ko01100"
"K02270","edg27104","ko01100"
"K02271","edg27104","ko01100"
"K02272","edg27104","ko01100"
"K02273","edg27104","ko01100"
"K02258","edg27104","ko01100"
"K02259","edg27104","ko01100"
"K02260","edg27104","ko01100"
"K02257","edg27105","ko01100"
"K02262","edg27105","ko01100"
"K02256","edg27105","ko01100"
"K02261","edg27105","ko01100"
"K02263","edg27105","ko01100"
"K02264","edg27105","ko01100"
"K02265","edg27105","ko01100"
"K02266","edg27105","ko01100"
"K02267","edg27105","ko01100"
"K02268","edg27105","ko01100"
"K02269","edg27105","ko01100"
"K02270","edg27105","ko01100"
"K02271","edg27105","ko01100"
"K02272","edg27105","ko01100"
"K02273","edg27105","ko01100"
"K02258","edg27105","ko01100"
"K02259","edg27105","ko01100"
"K02260","edg27105","ko01100"
"K02257","edg27106","ko01100"
"K02262","edg27106","ko01100"
"K02256","edg27106","ko01100"
"K02261","edg27106","ko01100"
"K02263","edg27106","ko01100"
"K02264","edg27106","ko01100"
"K02265","edg27106","ko01100"
"K02266","edg27106","ko01100"
"K02267","edg27106","ko01100"
"K02268","edg27106","ko01100"
"K02269","edg27106","ko01100"
"K02270","edg27106","ko01100"
"K02271","edg27106","ko01100"
"K02272","edg27106","ko01100"
"K02273","edg27106","ko01100"
"K02258","edg27106","ko01100"
"K02259","edg27106","ko01100"
"K02260","edg27106","ko01100"
"K02257","edg27107","ko01100"
"K02262","edg27107","ko01100"
"K02256","edg27107","ko01100"
"K02261","edg27107","ko01100"
"K02263","edg27107","ko01100"
"K02264","edg27107","ko01100"
"K02265","edg27107","ko01100"
"K02266","edg27107","ko01100"
"K02267","edg27107","ko01100"
"K02268","edg27107","ko01100"
"K02269","edg27107","ko01100"
"K02270","edg27107","ko01100"
"K02271","edg27107","ko01100"
"K02272","edg27107","ko01100"
"K02273","edg27107","ko01100"
"K02258","edg27107","ko01100"
"K02259","edg27107","ko01100"
"K02260","edg27107","ko01100"
"K02257","edg27108","ko01100"
"K02262","edg27108","ko01100"
"K02256","edg27108","ko01100"
"K02261","edg27108","ko01100"
"K02263","edg27108","ko01100"
"K02264","edg27108","ko01100"
"K02265","edg27108","ko01100"
"K02266","edg27108","ko01100"
"K02267","edg27108","ko01100"
"K02268","edg27108","ko01100"
"K02269","edg27108","ko01100"
"K02270","edg27108","ko01100"
"K02271","edg27108","ko01100"
"K02272","edg27108","ko01100"
"K02273","edg27108","ko01100"
"K02258","edg27108","ko01100"
"K02259","edg27108","ko01100"
"K02260","edg27108","ko01100"
"K02257","edg27109","ko01100"
"K02262","edg27109","ko01100"
"K02256","edg27109","ko01100"
"K02261","edg27109","ko01100"
"K02263","edg27109","ko01100"
"K02264","edg27109","ko01100"
"K02265","edg27109","ko01100"
"K02266","edg27109","ko01100"
"K02267","edg27109","ko01100"
"K02268","edg27109","ko01100"
"K02269","edg27109","ko01100"
"K02270","edg27109","ko01100"
"K02271","edg27109","ko01100"
"K02272","edg27109","ko01100"
"K02273","edg27109","ko01100"
"K02258","edg27109","ko01100"
"K02259","edg27109","ko01100"
"K02260","edg27109","ko01100"
"K02257","edg27110","ko01100"
"K02262","edg27110","ko01100"
"K02256","edg27110","ko01100"
"K02261","edg27110","ko01100"
"K02263","edg27110","ko01100"
"K02264","edg27110","ko01100"
"K02265","edg27110","ko01100"
"K02266","edg27110","ko01100"
"K02267","edg27110","ko01100"
"K02268","edg27110","ko01100"
"K02269","edg27110","ko01100"
"K02270","edg27110","ko01100"
"K02271","edg27110","ko01100"
"K02272","edg27110","ko01100"
"K02273","edg27110","ko01100"
"K02258","edg27110","ko01100"
"K02259","edg27110","ko01100"
"K02260","edg27110","ko01100"
"K02257","edg27111","ko01100"
"K02262","edg27111","ko01100"
"K02256","edg27111","ko01100"
"K02261","edg27111","ko01100"
"K02263","edg27111","ko01100"
"K02264","edg27111","ko01100"
"K02265","edg27111","ko01100"
"K02266","edg27111","ko01100"
"K02267","edg27111","ko01100"
"K02268","edg27111","ko01100"
"K02269","edg27111","ko01100"
"K02270","edg27111","ko01100"
"K02271","edg27111","ko01100"
"K02272","edg27111","ko01100"
"K02273","edg27111","ko01100"
"K02258","edg27111","ko01100"
"K02259","edg27111","ko01100"
"K02260","edg27111","ko01100"
"K02257","edg27112","ko01100"
"K02262","edg27112","ko01100"
"K02256","edg27112","ko01100"
"K02261","edg27112","ko01100"
"K02263","edg27112","ko01100"
"K02264","edg27112","ko01100"
"K02265","edg27112","ko01100"
"K02266","edg27112","ko01100"
"K02267","edg27112","ko01100"
"K02268","edg27112","ko01100"
"K02269","edg27112","ko01100"
"K02270","edg27112","ko01100"
"K02271","edg27112","ko01100"
"K02272","edg27112","ko01100"
"K02273","edg27112","ko01100"
"K02258","edg27112","ko01100"
"K02259","edg27112","ko01100"
"K02260","edg27112","ko01100"
"K02257","edg27113","ko01100"
"K02262","edg27113","ko01100"
"K02256","edg27113","ko01100"
"K02261","edg27113","ko01100"
"K02263","edg27113","ko01100"
"K02264","edg27113","ko01100"
"K02265","edg27113","ko01100"
"K02266","edg27113","ko01100"
"K02267","edg27113","ko01100"
"K02268","edg27113","ko01100"
"K02269","edg27113","ko01100"
"K02270","edg27113","ko01100"
"K02271","edg27113","ko01100"
"K02272","edg27113","ko01100"
"K02273","edg27113","ko01100"
"K02258","edg27113","ko01100"
"K02259","edg27113","ko01100"
"K02260","edg27113","ko01100"
"K02257","edg27114","ko01100"
"K02262","edg27114","ko01100"
"K02256","edg27114","ko01100"
"K02261","edg27114","ko01100"
"K02263","edg27114","ko01100"
"K02264","edg27114","ko01100"
"K02265","edg27114","ko01100"
"K02266","edg27114","ko01100"
"K02267","edg27114","ko01100"
"K02268","edg27114","ko01100"
"K02269","edg27114","ko01100"
"K02270","edg27114","ko01100"
"K02271","edg27114","ko01100"
"K02272","edg27114","ko01100"
"K02273","edg27114","ko01100"
"K02258","edg27114","ko01100"
"K02259","edg27114","ko01100"
"K02260","edg27114","ko01100"
"K02257","edg27115","ko01100"
"K02262","edg27115","ko01100"
"K02256","edg27115","ko01100"
"K02261","edg27115","ko01100"
"K02263","edg27115","ko01100"
"K02264","edg27115","ko01100"
"K02265","edg27115","ko01100"
"K02266","edg27115","ko01100"
"K02267","edg27115","ko01100"
"K02268","edg27115","ko01100"
"K02269","edg27115","ko01100"
"K02270","edg27115","ko01100"
"K02271","edg27115","ko01100"
"K02272","edg27115","ko01100"
"K02273","edg27115","ko01100"
"K02258","edg27115","ko01100"
"K02259","edg27115","ko01100"
"K02260","edg27115","ko01100"
"K02257","edg27116","ko01100"
"K02262","edg27116","ko01100"
"K02256","edg27116","ko01100"
"K02261","edg27116","ko01100"
"K02263","edg27116","ko01100"
"K02264","edg27116","ko01100"
"K02265","edg27116","ko01100"
"K02266","edg27116","ko01100"
"K02267","edg27116","ko01100"
"K02268","edg27116","ko01100"
"K02269","edg27116","ko01100"
"K02270","edg27116","ko01100"
"K02271","edg27116","ko01100"
"K02272","edg27116","ko01100"
"K02273","edg27116","ko01100"
"K02258","edg27116","ko01100"
"K02259","edg27116","ko01100"
"K02260","edg27116","ko01100"
"K02257","edg27117","ko01100"
"K02262","edg27117","ko01100"
"K02256","edg27117","ko01100"
"K02261","edg27117","ko01100"
"K02263","edg27117","ko01100"
"K02264","edg27117","ko01100"
"K02265","edg27117","ko01100"
"K02266","edg27117","ko01100"
"K02267","edg27117","ko01100"
"K02268","edg27117","ko01100"
"K02269","edg27117","ko01100"
"K02270","edg27117","ko01100"
"K02271","edg27117","ko01100"
"K02272","edg27117","ko01100"
"K02273","edg27117","ko01100"
"K02258","edg27117","ko01100"
"K02259","edg27117","ko01100"
"K02260","edg27117","ko01100"
"K02257","edg27118","ko01100"
"K02262","edg27118","ko01100"
"K02256","edg27118","ko01100"
"K02261","edg27118","ko01100"
"K02263","edg27118","ko01100"
"K02264","edg27118","ko01100"
"K02265","edg27118","ko01100"
"K02266","edg27118","ko01100"
"K02267","edg27118","ko01100"
"K02268","edg27118","ko01100"
"K02269","edg27118","ko01100"
"K02270","edg27118","ko01100"
"K02271","edg27118","ko01100"
"K02272","edg27118","ko01100"
"K02273","edg27118","ko01100"
"K02258","edg27118","ko01100"
"K02259","edg27118","ko01100"
"K02260","edg27118","ko01100"
"K02257","edg27119","ko01100"
"K02262","edg27119","ko01100"
"K02256","edg27119","ko01100"
"K02261","edg27119","ko01100"
"K02263","edg27119","ko01100"
"K02264","edg27119","ko01100"
"K02265","edg27119","ko01100"
"K02266","edg27119","ko01100"
"K02267","edg27119","ko01100"
"K02268","edg27119","ko01100"
"K02269","edg27119","ko01100"
"K02270","edg27119","ko01100"
"K02271","edg27119","ko01100"
"K02272","edg27119","ko01100"
"K02273","edg27119","ko01100"
"K02258","edg27119","ko01100"
"K02259","edg27119","ko01100"
"K02260","edg27119","ko01100"
"K02257","edg27120","ko01100"
"K02262","edg27120","ko01100"
"K02256","edg27120","ko01100"
"K02261","edg27120","ko01100"
"K02263","edg27120","ko01100"
"K02264","edg27120","ko01100"
"K02265","edg27120","ko01100"
"K02266","edg27120","ko01100"
"K02267","edg27120","ko01100"
"K02268","edg27120","ko01100"
"K02269","edg27120","ko01100"
"K02270","edg27120","ko01100"
"K02271","edg27120","ko01100"
"K02272","edg27120","ko01100"
"K02273","edg27120","ko01100"
"K02258","edg27120","ko01100"
"K02259","edg27120","ko01100"
"K02260","edg27120","ko01100"
"K02257","edg27121","ko01100"
"K02262","edg27121","ko01100"
"K02256","edg27121","ko01100"
"K02261","edg27121","ko01100"
"K02263","edg27121","ko01100"
"K02264","edg27121","ko01100"
"K02265","edg27121","ko01100"
"K02266","edg27121","ko01100"
"K02267","edg27121","ko01100"
"K02268","edg27121","ko01100"
"K02269","edg27121","ko01100"
"K02270","edg27121","ko01100"
"K02271","edg27121","ko01100"
"K02272","edg27121","ko01100"
"K02273","edg27121","ko01100"
"K02258","edg27121","ko01100"
"K02259","edg27121","ko01100"
"K02260","edg27121","ko01100"
"K02257","edg27122","ko01100"
"K02262","edg27122","ko01100"
"K02256","edg27122","ko01100"
"K02261","edg27122","ko01100"
"K02263","edg27122","ko01100"
"K02264","edg27122","ko01100"
"K02265","edg27122","ko01100"
"K02266","edg27122","ko01100"
