#NAME	GSM1432676	GSM1432677	GSM1432646	GSM1432647	GSM1432648
#CLASS	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED
67869	0.3157947	0.5436871	0.12157416	0.099883795	-0.32000518
13601	0.290179015	0.404695505	-0.53294301	-0.406716105	-0.454993725
57875	1.9269667	1.0064254	-0.25979805	-0.7519436	-1.2864861
14609	-0.44893456	-0.454926	1.041873	1.7129459	0.6508908
12614	0.0677309	0.10082531	-0.22330332	-0.27384806	-0.2800846
11974	-0.5565636	-0.26504588	0.1890657	0.3757131	0.37232614
213056	0.05096094	0.251718927	-0.27817797	-0.379621267	-0.353768113
12526	-0.301782715	-0.313259484	0.325038553	0.05622876	0.092722059
51800	0.078434706	-0.0673821	-0.003975153	-0.22767949	-0.005769014
56280	0.124673843	0.132559783	-0.222631933	-0.392837525	-0.274963855
20304	-0.87064123	-0.75155115	1.1422772	0.57290316	0.40913582
19141	-0.39357376	-0.82587385	1.5618887	1.7513485	1.6674094
22644	-0.1199975	0.4879675	-0.8384299	-0.75332594	-0.9505491
75146	-0.40689492	-0.21143556	0.19969392	0.15656877	0.004235029
67092	0.10444617	-0.08892608	0.21740985	-0.008781672	0.12467551
11674	0.013941765	0.10954523	-0.92161083	-0.26615524	-0.7567153
54198	0.071385685	0.288407921	-0.071657537	-0.122043255	-0.008516432
55932	-0.331801775	-0.75543225	0.9447638	0.69043028	0.964124325
18985	-0.23797822	-0.18496871	0.65142703	0.99060225	0.42033124
22368	-0.11355448	-0.047406197	0.54065084	0.1766429	0.58840275
107146	-0.018806934	0.096710205	-0.7355037	-0.61649466	-0.56801796
26388	0.092043559	0.113820393	-0.13053163	-0.202177843	-0.013840834
110454	-1.5290723	-1.3166647	1.6937537	1.2293544	1.0039062
12182	-0.07784295	-0.106773615	0.027126074	-0.1839068	-0.08490443
67248	0.042369366	-0.051981926	-0.03657484	0.11110735	-0.19827461
22352	-0.40127516	-0.5838642	1.0092053	1.1489558	0.88413334
58203	-0.072526215	0.009485007	0.392790558	0.236363415	0.256840716
54409	-0.1380117	-0.5948994	0.54341245	0.37465978	0.31478858
69520	0.05677414	-0.002768517	-0.05132723	-0.29042768	-0.052197933
225913	-0.8701196	0.017134666	-0.62200403	-0.62428427	-0.36680603
12428	0.12015247	-0.003742218	0.003742218	-0.15752268	0.012373924
50884	0.40741396	0.5111141	-0.41330862	-0.16438723	-0.22004128
109225	-0.133812905	-0.321975945	0.657705323	0.94203448	0.317929747
27373	-0.145547985	-0.31697547	0.30494535	0.502871395	0.04875934
26901	-0.1656611	0.001571894	-0.63425183	-0.50571084	-0.25608897
68659	0.05302453	-0.23822284	0.4864099	0.38991714	0.17997956
211896	0.10026264	0.012389183	-0.07928753	-0.23305798	-0.057442665
15982	0.14987206	0.14339757	-0.04982066	-0.13805318	-0.01627326
18519	0.133905808	0.20304402	-0.190094229	-0.192872607	-0.147249147
17085	-0.1824565	-0.2856679	0.8089905	0.91940975	0.79201746
103655	-0.041894435	0.126842498	-0.469647402	-0.49580884	-0.560174465
106957	0.001004219	-0.15109873	0.37311316	0.5148988	0.40336704
16918	-0.048986435	0.122412205	-0.5383177	-0.5902686	-0.5921836
105355	0.3711946	0.295642297	-0.300819793	-0.331104047	-0.222641547
21983	0.06306434	0.08170962	-0.061908007	-0.17931151	-0.075279474
214048	0.20198393	0.023026943	-0.07855749	-0.28205824	-0.20181227
14235	-0.012824774	-0.019212961	0.2169168	0.11120391	0.22995448
50493	0.27550173	0.17228127	0.038933277	-0.19207144	0.041160107
329416	-0.26185632	-0.020437956	-0.15884995	-0.01816392	-0.12327647
53868	0.10753155	0.15156603	-0.034136772	-0.20959187	-0.057327747
230103	0.88392663	0.5651262	-0.7455671	-0.5984485	-0.89689374
21752	0.13898206	-0.03381276	-0.31955504	-0.30015254	-0.15895915
12444	-0.8730147	-0.78818774	1.208821	1.1103666	0.6458695
72139	0.0351274	-0.17027783	-0.03640437	-0.22376847	-0.14490438
210808	0.010133505	0.078850985	0.016893625	-0.06060052	0.10840535
72388	-0.13143492	0.17538309	-0.002774715	-0.19711304	-0.14302492
12702	-0.31794667	0.0824635	1.8521583	1.8802354	1.8514826
17395	-0.4851799	-0.53852224	1.095367	1.3420186	0.5971832
170743	-0.057885885	-0.13302493	0.31390023	0.4502151	0.34123778
27883	-0.3567481	-0.068338394	-0.07749319	-0.121872425	-0.14243221
11844	0.94889545	1.157085	-0.4134693	-0.23911858	-0.34672308
71856	0.040133238	0.009725332	1.0117385	0.6381972	0.379328
17436	0.6091745	1.1937001	-0.8822148	-0.9053881	-1.3598144
16426	-0.69271994	-0.58703995	0.9054818	0.85934496	1.0989037
67013	-0.7411015	-0.37879825	0.14854121	-0.047507524	-0.002965689
12671	-0.0837307	-0.10409117	0.12256241	-0.18989706	0.11919165
330173	0.0910213	0.029255152	0.037341833	-0.099276304	0.13119578
72843	-0.4955914	0.016894579	0.28845286	0.4361694	0.15172791
13041	-0.34661126	-0.31256795	0.44636655	0.13556647	0.25296664
14694	0.014471054	-0.17878628	0.51599884	0.26432705	0.09945822
109652	-0.124025345	0.31421518	-0.87685585	-1.1180124	-0.9959092
66273	-0.026681423	0.21534443	-0.47187185	-0.45631075	-0.64645004
74737	0.14802194	0.16503501	-0.040302515	-0.054799795	-0.07513499
26363	-0.065294266	0.24241972	-0.68946075	-0.33790112	-0.37791967
23900	-0.3008783	-0.42690825	0.6157057	0.37669015	0.3332708
15925	-0.49377918	-0.44100904	-0.65219116	-0.026468277	-0.47220182
14311	0.007184267	0.058006525	0.019566298	-0.08515048	-0.06142974
12642	-0.016541243	0.011636496	1.0555308	1.0880597	0.4661429
19015	0.09670758	0.09731412	-0.10390496	-0.20586514	0.006579161
51811	-0.051121832	-0.28813947	1.0251845	0.959786275	1.0251807
67017	-0.23484063	-0.040415525	-0.3026297	-0.041163683	0.071023226
12861	0.2860303	0.51950073	-0.963284	-0.85535955	-0.7662735
27277	0.16279769	-0.05841899	-0.24433446	-0.07744908	0.00352025
70207	0.12055445	0.1631012	-0.110286236	-0.4213295	-0.17763758
20867	-0.062582254	0.028557062	-0.15724683	-0.4550593	-0.17457366
72607	0.25831556	0.089485645	-0.16547585	-0.27038527	-0.011134148
73834	-0.36963725	-0.17506814	0.20908952	0.3250172	0.06727004
13198	0.072432517	-0.160548925	0.026052955	0.093875171	0.298685315
52276	0.06456447	-0.009765387	0.34397388	0.23267913	0.31311536
67026	0.4246111	0.22967196	-0.045441628	0.11049557	-0.4500785
53857	-0.043088675	-0.014513254	1.0713184	0.42936683	1.0527794
12351	-0.002575636	0.06153083	0.06264949	0.080639124	0.08059335
16624	0.0822463	0.44560814	-0.026863575	-0.20955133	-0.17290545
433256	0.018761158	0.3115797	-0.65887403	-0.59995794	-0.60811424
75410	0.016819239	0.2284286	-0.08060908	-0.090507746	-0.001143217
15567	0.079506874	0.045271397	0.21196985	0.05715704	0.2501521
16625	0.040774822	-0.015405655	0.08627272	-0.01908207	-0.13130665
18826	-0.042821407	-0.026803493	0.16446638	0.054106236	0.007983685
16664	0.1323421	0.08154845	0.21917892	0.38747668	-0.06840825
112422	0.10347891	0.09408283	-0.24255514	-0.25501633	-0.014421463
11947	0.18394136	0.33371925	-0.6779189	-0.6353593	-0.62700653
76375	0.000425	-0.05685115	-0.05427432	-0.21756387	0.028233767
56264	-0.1974113	0.033760786	0.7251594	1.0986698	0.31644607
433224	0.10019159	0.3508091	-0.45387316	-0.6374898	-0.47551823
104816	-0.5196302	-0.07986474	-1.0077894	-1.0419643	-1.144378
230379	-0.41402054	-0.5059819	0.5431795	0.6333132	0.2635455
227157	0.22458673	0.2023642	-0.14592052	-0.26511884	-0.14201665
19340	-0.16796112	-0.1567483	0.5624981	0.66792965	0.4929099
20971	-0.10231662	0.15039611	-0.72852397	-0.55070853	-0.6351111
78246	0.19946814	0.09315348	0.026253223	0.04330015	0.040623665
78317	-0.17856073	-0.35823822	1.8399158	1.0327859	0.6587286
56702	0.0531075	0.06508565	-0.05148053	-0.11297965	-0.01646924
101543	-0.26154017	-0.233814	0.6060941	0.61555266	0.45274282
67446	0.505178	0.60883427	-0.29701042	-0.44626474	-0.31032705
29811	0.064433336	0.12052417	-1.4356391	-1.4936731	-1.3972781
66885	-0.10795593	0.1896081	-0.26655197	-0.62662506	-0.89520216
11504	0.2429111	0.09128833	-0.07565284	-0.18258214	-0.007104635
12350	1.355423	1.0616078	-4.039417	-3.9182305	-3.6971931
67009	0.003990889	0.93410134	-0.21196675	-0.18448567	-0.48475814
66916	0.26892424	0.48290825	-0.35783148	-0.44200945	-0.32400608
104099	0.000218	-0.10968089	-0.03339982	-0.08209777	0.053959608
28185	0.51163197	0.5445199	-0.25023365	-0.264987	-0.3353963
67388	0.66911864	0.78819585	-0.20889783	-0.2743132	-0.40578914
15894	-0.18151474	-0.2992158	1.4147902	1.3589058	1.4076943
21834	0.13212919	0.20853043	-0.1358633	-0.22162056	-0.015676022
12511	-0.08502094	-0.16252001	0.336409027	0.023145279	0.141042477
26415	0.114241005	-0.068712353	0.168671728	0.002495885	0.108130095
12006	0.24426436	-0.10930896	-0.06479001	-0.16563582	-0.14567018
14955	-0.16208696	-0.15408325	1.3670874	1.6599417	0.78297186
320332	0.2031908	0.056473255	-0.23977089	-0.32759333	-0.002948284
59015	-0.039324045	0.09456563	-0.07900405	-0.009284735	0.045618296
235461	-0.1948669	-0.16581464	-0.5662725	-0.29762244	-0.4266951
74120	-0.038970232	0.2002871	0.38804698	0.2983749	-0.12352061
218341	0.17495489	0.15163851	-0.16585112	-0.22215939	-0.049510956
235442	-0.516440875	-0.5136714	1.43060115	1.52960585	1.2485838
12834	-0.014133453	-0.15440893	0.33921862	0.7699876	0.04723978
233103	0.13207245	0.10911608	0.017614365	0.07204342	-0.12991762
252875	-0.048600674	0.036769867	-0.07641935	0.027853489	-0.31047344
67488	0.051185371	0.082721473	-0.18249011	-0.07240963	-0.109998463
70839	0.22502327	-0.00052	0.042484283	-0.003224373	0.034282684
72183	-0.2690966	-0.25896144	0.45574737	0.23150134	0.35232282
12509	0.099508286	0.11652994	-0.8776512	-0.5931349	-0.56756353
94064	0.29207087	0.5414696	-0.6901002	-0.4241681	-0.56561947
59029	0.39838362	0.31781673	-0.2353673	-0.10292578	-0.18758583
22643	0.03924036	-0.08608484	-0.13118696	-0.23271799	-0.23596525
72486	-0.11979866	-0.12994194	0.2616458	0.18649006	0.112188816
66330	-0.046190023	-0.0749104	0.17579103	0.046272516	0.17261481
18218	-0.025305271	0.010077477	0.16259432	0.038680553	0.16782475
20440	-0.20841789	0.058502674	0.75511646	0.8241911	0.6875596
78653	0.017893314	0.24861908	-0.7182565	-0.76662016	-0.37484264
52331	0.47485256	0.79832315	-0.23988342	0.18367577	-0.19005537
19246	-0.17131376	-0.5618911	1.9282136	1.5027041	1.3510504
434437	0.31701827	0.3023851	-0.15283227	-0.13764071	-0.17113566
384281	0.2086215	0.09352207	-0.31760263	-0.09015036	-0.24128819
106582	0.00135231	-0.14632988	1.2286282	1.1346083	1.1515441
16948	-0.10551572	-0.0808723	0.79683805	1.4063733	-0.002369642
244595	0.29111958	0.12923813	-0.47954035	-0.5452509	-0.24493647
70113	0.22169578	0.028272033	-0.636688115	-0.61646998	-0.59506881
243881	0.66713667	0.5472107	-3.5714526	-3.333397	-3.3894587
319178	0.13673449	0.03626871	-0.10039282	-0.14308071	-0.09726143
56150	0.016010761	0.06761885	0.64772654	0.7614684	0.6839924
67888	-0.026444912	0.067278385	-0.107899666	-0.25813198	-0.1440239
227620	-0.7280574	-0.8513789	1.4725757	1.540401	1.4093857
208628	-0.041701794	0.000134	0.22089624	0.07711315	0.19896412
57385	0.0605402	0.18185377	-0.06271744	-0.26756668	-0.024355412
76477	0.149452565	0.018519525	0.354514005	0.105492233	0.29012978
18578	0.16860104	0.30355597	-0.19582844	-0.1402793	-0.12826729
77733	0.27071357	0.55229115	-0.25808454	-0.28026557	-0.2501762
236573	0.139148472	0.043957473	-0.126630545	-0.17129564	-0.017547369
231633	-0.115728855	-0.08780384	0.49665928	0.48681593	-0.005160332
71302	-0.21446228	-0.3447981	-0.51155853	-0.29447317	-0.42153215
100494	-0.2955718	0.07654476	0.13721037	0.10874605	0.019411087
56305	0.2410543	0.22308087	-0.37749887	-0.4805138	-0.30029845
104009	0.33124495	0.30430126	-0.30631685	-0.29451227	0.38197422
545548	0.19483042	0.19179487	-0.04610443	-0.22885466	-0.14963293
14225	-0.12914944	-0.29885626	0.43119144	0.41452217	0.28120565
109305	-0.47953558	-0.5457392	0.5358901	0.4443431	0.5275173
11677	-0.115929365	-0.37409663	1.6627543	0.99792886	0.9608333
110750	-0.06306887	-0.17481041	-0.07964945	0.016366482	0.008313179
76943	0.031998158	0.18150711	-0.12064886	-0.1980915	0.005297661
20115	-0.051105976	0.22423744	-0.22788191	-0.10267115	-0.18279743
77744	-0.1133368	0.30039954	0.09023452	-0.052665472	0.01580739
243771	-0.15596437	0.01673317	-0.19058514	-0.20140076	-0.02197218
215705	0.007441282	-0.008677721	0.12102008	-0.022300005	0.082924604
66929	-0.006609917	0.046027184	0.12763119	-0.09205246	0.07466984
108682	-0.82128716	-0.31031275	-0.81015587	-0.6053047	-0.3432479
68342	-0.25385928	0.24823165	0.004868746	-0.48614764	-0.37604833
69769	0.132708548	-0.078653099	0.58704925	0.81126474	0.649622665
66107	-0.078211546	-0.24243665	0.018277407	0.22774816	-0.25180745
52906	0.17637157	-0.0212183	0.22575092	0.19209719	0.25533247
16189	0.020053625	-0.10658097	0.19287181	0.18226266	0.29272723
70186	-0.057121754	0.27835464	-0.2264514	-0.03442049	-0.22541332
19766	-0.18412471	-0.32098985	0.26305223	0.45213342	0.009321928
21942	0.088311196	0.045624018	0.072283508	-0.052317858	-0.001849655
230979	0.12657833	0.077589035	-0.0684104	-0.11980009	-0.03661108
207521	0.055118561	-0.17685366	-0.012234926	-0.031590224	-0.067385672
58200	0.012155771	0.11361718	-0.087557554	-0.28415942	-0.09465337
14231	-0.002856255	-0.10826826	0.17302799	0.15073252	-0.038942337
13877	-0.5372577	0.030463219	0.33697844	0.24121237	0.4623127
226118	-0.06489086	-0.044671535	0.6290021	0.3159976	0.18386602
12724	0.23117065	0.39970255	-0.72211456	-0.8227949	-0.5969949
56351	-0.27288866	-0.09583855	0.28249502	0.026268482	-0.1266098
217124	-0.1793046	-0.080388546	1.1025147	0.83249426	0.65404797
26874	0.054356338	0.17432213	-0.506775615	-0.238228085	-0.422708035
68349	0.06365967	0.31195688	-0.913311	-0.8341284	-0.9913945
68198	0.6707487	0.47091722	-0.38512135	-0.6980047	-0.76077795
68720	0.08900809	-0.013240576	-0.02913928	-0.21511483	-0.060387373
50762	-0.15561318	-0.34006858	0.3537538	0.48531604	0.46682858
15444	0.079910755	0.2560587	-0.0833869	-0.22336149	-0.07485533
67815	0.39051104	0.084199905	-0.7854066	-1.0536962	-0.9502697
12675	0.88820195	0.66120315	-0.8504245	-0.6492536	-0.63316274
214901	0.10862827	-0.081483364	0.43954086	0.045331955	0.32211494
235379	-0.6626823	-0.64439225	-0.30069757	-0.6861136	-0.3552301
217887	-0.006987333	-0.045105696	0.02359271	-0.06030202	0.108217955
12315	-0.4671278	-0.12088156	0.27475643	0.37425804	0.2532344
56312	-0.1582303	-0.45330763	1.3866076	1.6131177	0.9119816
16194	0.13022637	0.32020688	-0.22093701	-0.13406825	-0.056562185
239447	0.29961467	0.36563516	-0.26536393	0.001199484	-0.06372905
64540	0.1724937	0.020604372	0.048597097	-0.051189184	-0.009921312
242687	-0.00587225	0.022646904	0.011311531	-0.06336117	0.10888195
112406	0.003383875	0.30112767	-0.2655475	-0.39800763	-0.21758676
66583	-0.19957638	-0.074385166	0.057623863	0.13888168	0.11742735
66661	0.13545465	0.06284523	-0.013125896	0.13646936	-0.24357843
21824	0.013641357	-0.1281147	0.64637184	0.054903984	0.119945526
64143	-0.62102985	-0.59722614	0.54809093	0.6160507	0.4943471
17681	-0.21854258	0.04396248	0.48931885	0.38848495	0.031218052
58520	-0.5071912	-0.18212509	-0.7635722	-0.64133596	-0.6131153
386655	0.007271767	0.0317173	-0.170506	-0.29465532	-0.13586426
78889	0.04764557	-0.017323017	-0.04898739	0.20523262	0.15801954
54563	-0.58889794	-0.3080356	0.56478095	0.4005487	0.48989224
232023	-0.18162608	-0.11040425	0.30463576	0.2677095	0.4180944
22234	-0.1773467	0.65430737	-0.25895643	0.014132023	-0.21058464
74116	-0.20232701	-0.25236487	0.85929036	0.48811412	0.45084882
170834	-0.16165733	-0.3723178	0.23192692	0.45369005	-0.00236702
11857	-0.519881003	-0.690749188	1.169077395	0.99071312	0.954609644
20533	-0.8008199	-0.85108185	1.3012624	1.8586144	1.4764662
13990	-0.45123768	-0.35067844	0.069633484	0.16026878	0.07898569
20893	-0.4784584	1.14467	-0.12326527	0.6080675	-0.26828432
215201	0.116899966	0.135696093	-0.23860153	-0.336669283	-0.202511153
16008	1.112956525	1.081763285	-1.5792603	-0.82597015	-1.26572515
12562	0.042923927	-0.23582745	0.17608929	0.27170038	0.41252565
14107	0.12718248	0.02949953	-0.18911839	-0.23286057	-0.07417393
20201	-4.359923	-4.309559	2.2953281	2.2629967	1.9255767
20209	-0.6967163	-0.5335746	4.2924104	4.2171235	4.18579
108099	-0.026320457	-0.2526245	-0.35438633	-0.65532446	-0.49487114
66105	0.19564271	0.18558526	-0.2174089	-0.12547755	-0.26276135
327957	0.043644667	-0.14818358	0.6340363	0.45258212	0.7024143
235406	-0.14131784	-0.124800205	0.10304022	0.025277615	-0.16055393
76238	0.2308073	-0.12514448	-0.008020401	-0.023440361	-0.17573786
99543	-0.7604203	-0.53783655	1.1996818	1.3950791	0.48667812
84112	0.027380466	0.67376995	-2.3236747	-2.0028348	-1.9900627
29815	0.2998879	0.3661492	-0.40143466	-0.26714015	-0.193825
15926	0.46972322	0.67029	-1.314652	-0.8321452	-0.7392416
75786	-0.13645339	-0.45370364	0.4879396	0.39362788	0.43766904
27984	0.026847124	0.23311782	-0.0924356	-0.17674947	0.005924463
108958	-0.115262985	0.19883394	-0.8658495	-1.0329323	-0.7262397
70611	-0.073376894	0.09822011	0.20122981	0.12233043	0.20418096
14077	0.04742384	0.09370947	-0.054176807	-0.19219923	0.016713142
14693	-0.6020415	-0.50016856	0.58409476	0.58991885	0.5808747
104943	0.03572464	-0.109155655	-0.23696566	-0.19683552	-0.16595507
18022	-1.4837527	-1.1269321	-0.001977444	0.2802701	0.02431488
83961	-0.09031391	0.24972439	-0.036674023	-0.28675604	-0.1292572
20750	-1.4212725	-1.8981893	1.3895252	2.0925338	1.3473303
20684	0.08852601	-0.04176879	0.022624254	-0.09937644	0.033808947
26898	0.037854195	0.19268227	0.12746811	0.083189964	0.07732773
66084	0.12690353	0.28374338	-0.45507622	-0.55802155	-0.47039366
319710	-0.10825992	-0.10215211	0.313596	0.33281922	0.027473211
57262	-0.2656932	-0.36771202	1.5224962	1.0539637	0.08926344
68140	0.22563028	-0.12505817	-0.21280432	-0.10970068	-0.019927025
20128	-0.1859355	-0.38122082	0.5817313	0.41705275	0.43564796
227622	0.36574674	0.08100104	-0.76917434	-1.2957561	-0.85355973
268534	0.07038641	0.38185167	-0.37238264	-0.37577343	-0.3279028
216869	-0.52078223	-0.4331391	1.2162573	1.1119578	1.0321977
68493	-0.19679809	0.43569255	0.08883119	-0.036210775	0.000725
68724	-0.022336006	-0.0819211	0.6797581	0.91252804	0.19259882
20454	0.052898407	1.1955676	-0.40645695	-0.566947	-0.041601658
22276	0.04845929	0.028542996	-0.207428695	-0.406749975	-0.09718156
16196	-0.20449114	-0.32045794	-0.31584597	-0.13866425	-0.15600252
14711	0.235587608	0.452380655	-2.30457595	-1.95537285	-1.89172555
52668	0.1510911	-0.16924906	-0.054367069	-0.414313795	-0.18577385
74159	-0.25498736	-0.348572148	0.032167075	-0.142852423	-0.045114396
66290	0.034763336	0.40679598	-0.3298111	-0.16273022	-0.1850028
11810	-0.40587616	-0.7795205	0.46092892	0.7552614	0.55449057
22249	0.23305511	-0.5101285	0.13567352	0.09878731	-0.16483927
101706	-0.15750718	-0.2333324	-0.116304636	-0.048670053	-0.112172365
216363	0.009461165	0.105430365	-0.24040437	-0.55747104	-0.3291762
30960	0.059404135	0.24550843	0.37162757	0.35855365	-0.3219068
13807	0.10035825	0.09020829	-0.043770075	0.018425703	-0.031068087
100710	0.027842045	-0.09075403	-0.15236902	0.09279966	-0.007193565
241732	-0.1936717	-0.24415493	0.38990593	0.49752426	0.23008013
72258	0.13280416	0.053616762	-0.03604245	-0.18216348	-0.16391397
93675	0.11743784	0.11908865	0.0758338	-0.14039898	0.027801514
11910	-0.09631419	-0.014367819	0.24418092	0.6527488	0.44059873
66251	0.003435135	-0.28455496	0.11011934	0.39050436	0.4913721
22145	0.08968353	0.15194845	-0.22175503	-0.32038784	0.032890797
20937	-0.002577782	-0.06565428	0.26237726	0.22734022	0.26277685
15270	-0.009741783	0.028389454	0.9598808	0.88723755	0.8609872
18719	0.15524483	-0.021389961	-0.007214546	-0.092972755	0.07825947
67392	0.18961716	-0.06760454	0.04787731	0.21528244	-0.4726615
15953	-0.54601765	-0.27410078	0.84517384	0.7107048	0.54874086
68565	-0.13051605	0.18126059	-0.084836006	-0.26531982	-0.40229464
13136	-0.13025308	-0.38368154	1.092128	0.82089925	0.76045966
15559	0.2818513	0.22496462	-0.013322353	-0.1532793	-0.05474949
100182	-0.013351202	-0.03272271	0.3899243	0.35191846	0.4220178
66048	0.22237134	0.37647223	-0.34289336	-0.4527967	-0.2860167
11736	-0.6737478	-0.47750497	0.43670678	0.44685102	0.2903173
216549	-0.4470029	-0.28022957	0.072947025	0.21152353	-0.02409935
21924	-0.005604744	-0.04344845	0.62906885	-0.20583153	-0.017597675
233199	0.009004831	0.011172056	-0.10848069	-0.22359633	-0.05563283
66414	0.3577509	0.5654645	-0.791832	-0.7020149	-0.5640559
66047	-0.10330725	0.09183025	0.12239313	0.074885845	0.07526398
20345	-0.26504326	-0.20609856	1.8276091	1.8228941	1.4959359
319660	0.083455086	-0.058247566	-0.10605335	-0.14063072	-0.048719883
20443	-0.1589992	0.52903724	0.12988305	0.22443318	0.3375585
97998	0.57814788	0.623451235	-0.89979125	-0.695757615	-0.760665435
