#NAME	GSM631514	GSM631515	GSM631516	GSM631517	GSM631518	GSM631519	GSM631520	GSM631521	GSM631522	GSM631523	GSM631524	GSM631525	GSM631526	GSM631527	GSM631528	GSM631529	GSM631530	GSM631531	GSM631532	GSM631533	GSM631534	GSM631535	GSM631536	GSM631537
#CLASS	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
330064	0.18631077	-0.21909237	0.12729263	0.032782555	0.08800316	-0.21529579	-0.6248665	-0.32037354	-0.44802952	-0.59060764	0.13720512	-0.121585846	-0.4640398	0.22001362	-0.39398098	-0.36076164	-0.5161791	0.12079239	-0.8718567	-0.2002325	-0.003261566	-0.9174452	0.29443073	0.37310982
22695	-0.23074436	0.320405	0.17345142	-0.0896616	-0.38527775	0.21182537	-0.11892128	-1.3837805	-0.5770502	-1.4276285	-0.73147106	-1.019825	-0.7076998	-1.1240149	-0.5976057	-0.9215841	-0.809391	-1.2542276	-0.5466528	-0.18142223	-0.74562836	-0.9105406	-1.7984676	-1.803462
70785	-0.006510258	-0.036693096	-0.11818886	0.043204308	-0.044626713	0.16281557	1.1088915	0.87298775	1.0596905	0.646368	0.72532845	0.91608715	1.7394657	1.683527	1.7917233	1.9562454	1.8956537	1.6922073	1.3776312	2.3819008	1.2678127	1.4752426	1.3075628	1.7239323
12686	0.07015896	-0.010421753	-0.10171127	-0.05973625	-0.039213657	0.14092588	-0.21079493	0.09498024	-0.17657948	0.101592064	-0.10461283	-0.09250784	-0.3280053	-0.012357712	-0.37380886	-0.24770021	-0.23624277	0.05189991	-0.19256258	-0.08381653	0.040907383	-0.5006504	-0.014309883	-0.055309296
210108	-0.080124855	0.3740797	-0.07919693	-0.2939539	-0.051649094	0.13084602	-0.5625725	-0.20942497	-0.20803928	-0.31917953	-0.27393532	-0.07294178	-1.1597929	-1.7385559	-1.7830439	-2.3377671	-2.215557	-1.9159722	-2.2512426	-2.4693842	-1.9387093	-2.6978202	-2.231751	-1.8904381
224224	-0.17924833	0.023709297	-0.056593418	0.15553904	-0.32869577	0.38528776	-0.40350866	-0.024412632	-0.5546489	-0.37925673	-0.103253365	-0.03680277	-0.60815525	-0.26994848	-0.972312	-0.34509802	-0.552783	-0.48672676	-0.67430496	-0.70561266	-0.34310627	-0.66327524	-0.4754529	-0.4719596
16005	0.0788641	-0.16366291	0.2176609	0.08479595	0.123607635	-0.34126854	-0.15174866	-0.343853	-0.013545036	-0.8033066	-1.1107807	-0.9140997	-1.3321886	-1.3755732	-0.9399481	-2.422945	-1.4484758	-2.2621632	-1.4970818	-0.47825146	-1.5668783	-1.595252	-1.5152674	-1.5560818
103268	0.03484249	0.042262077	0.095277786	-0.07710552	-0.122932434	0.027654648	0.0945673	0.40496063	-0.12119579	-0.25777626	0.111242294	0.010445595	-0.43197918	0.08816147	-0.26790333	0.10070801	-0.641984	0.25712967	-0.42899418	-1.1184082	-0.1730833	-0.6422167	-0.18112087	-0.052013397
13992	0.07713604	0.14482975	-0.05952072	-0.22196674	0.000185	0.05933571	0.104411125	0.004789352	-0.15407467	-0.376503	-0.3239498	-0.3623705	-0.564826	-0.3740759	-0.28753185	-0.54436684	-0.6901579	-0.5198326	-0.9601064	-0.5120783	-0.746078	-0.76180744	-0.9732604	-0.8081155
21871	0.114406586	0.26130676	0.11389351	-0.37571335	0.005559921	-0.11945343	0.096824646	-0.015213013	0.30130577	-0.09256363	-0.016317368	-0.04742241	0.49391365	0.68372345	0.30595207	0.7241287	0.49666786	0.44680023	0.29977608	0.8246937	0.51191616	0.0658474	0.5106859	0.5680733
17218	0.12503529	-0.14522266	-0.0675745	0.020188332	0.09660816	-0.029032707	1.7224941	0.8801832	0.7362814	0.5124302	0.52598476	1.0818949	2.259179	2.4217272	2.4714308	2.9432402	2.660265	2.356717	1.6050673	3.1718264	1.191966	1.7726183	1.1968374	1.7202864
269831	-0.25342178	0.20259666	-0.32217312	0.050827026	0.08813763	0.23403835	-0.25123978	-0.33344364	-0.30521584	-0.18504143	-0.44102	-0.03421402	-1.0839005	-0.73461056	-0.8621292	-1.0697794	-1.0378971	-0.91629314	-0.616848	-2.2165203	-0.54288673	-0.28977013	-0.6788292	-0.53161144
11666	0.03600979	-0.14125729	0.0407629	0.105246544	-0.008933067	-0.031830788	0.000207	-0.04217434	0.15867329	-0.29118633	-0.12243557	0.15831757	-0.6128454	-0.46206188	-0.51544285	-0.659997	-0.5331888	-0.78091526	-1.158699	0.18113422	-0.8812847	-1.1370268	-0.9629526	-0.8401022
399548	0.805125498	-0.335435627	-0.034598349	-0.469690798	-0.070577624	0.105175735	-0.28981877	0.158067225	-0.48889686	-0.219129575	0.81367495	0.097812175	-0.360538235	0.064231635	-0.494015212	0.127206089	-0.251569515	-0.072170975	-0.177733415	-0.29473281	0.158303975	-0.170949215	-0.130432607	0.008910655
26549	0.9831033	-0.5193496	-0.1829381	-0.46375465	0.1698327	0.013104916	-0.2239337	0.27649355	-0.21886444	-0.5326519	0.46731997	0.25886822	-0.50679255	-0.09589863	-0.40066385	0.042850018	-0.79911137	-0.15118027	-0.52785397	-0.9572253	0.2006383	-0.72718287	0.1054492	0.07872963
20847	-0.12395382	0.16675663	-0.14201164	-0.042803764	0.1103611	0.031650543	0.97520924	0.3005352	1.0075274	0.9276781	0.23861122	0.31238842	0.44656467	0.08954525	0.5508108	0.48442268	0.8936815	-0.12955093	0.1791029	0.77192783	-0.03302002	0.22952175	-0.05288315	0.5004883
208117	-0.14487171	-0.06260967	0.03133297	0.20748234	-0.01634121	-0.014992714	0.043596268	0.014260292	-0.36813164	0.3873253	0.12449169	0.1522789	-0.09479046	0.23701763	-0.2936201	0.2741518	0.032726288	0.79803944	0.65019035	-0.6851444	0.18096161	0.7357378	0.4366169	-0.000386
215929	0.20688725	-0.03371334	0.2076788	-0.17317295	-0.058646202	-0.14903164	-0.49747753	-0.20689297	-0.52097607	-0.5003996	-0.4018011	-0.45187664	-1.1155424	-0.91931725	-1.1710825	-1.8524523	-1.8759012	-1.2253294	-1.1710644	-1.5290976	-0.61356926	-1.1899767	-0.89750195	-1.1747599
270906	0.1604271	0.033909798	0.10352135	-0.19433641	-0.04160881	-0.061911583	0.13101196	0.16302252	-0.025455952	-0.1578064	0.18302393	0.08097458	0.32930374	0.38699818	0.4790511	0.18480062	0.56596756	0.46666718	0.36352444	0.18646955	0.33072424	-0.012991905	-0.020622253	0.2836876
56213	0.401843785	-0.009448529	0.102911948	-0.39239454	-0.108894828	0.005981684	-0.031382563	0.142209769	-0.25262975	-0.0985229	0.05367541	-0.26903963	0.380189895	0.642665385	0.185101985	0.38379979	0.44619204	0.6791482	0.23311662	1.51329805	0.337677955	0.667096865	0.15426064	0.22117639
52685	0.02978635	0.045637369	-0.02234697	-0.075423	-0.090098382	0.11244583	-0.089215041	0.112115623	-0.102093935	-0.173219683	-0.03393793	-0.19614458	-0.49773335	-0.57174349	-0.400853155	-1.184775575	-0.281443585	-0.79446245	-0.29879928	-0.156213283	-0.221086745	-0.296355009	-0.613093615	-0.735488185
140492	-0.376776215	-0.052931548	-0.16158509	0.429707525	-0.000797035	0.162381652	-0.501778365	-0.319262978	-0.391385555	-0.21189022	-0.06642533	0.056297541	-0.65255167	-0.385502823	-0.471069095	-0.505325555	-0.674297085	-0.32873559	-0.420261378	-0.53561569	-0.337742568	-0.37526727	-0.566159965	-0.470349785
226470	-0.07452297	-0.04818821	-0.084695816	0.122712135	0.090602875	-0.005907059	-0.063295364	0.07170677	0.18217182	0.15315533	-0.20527649	-0.24739361	0.32671833	0.6013975	0.13065434	0.16902542	0.05721283	0.06703377	0.22787666	-0.9611187	0.09572697	0.4391718	-0.018349648	0.038080215
68255	-0.07373524	0.21877384	-0.15690994	-0.14503765	-0.1928711	0.34978104	-0.089922905	-0.57692146	0.091095924	-0.5351963	-0.574564	-0.46470165	-0.6420889	-1.0677423	-0.1269579	-1.915556	-0.5011921	-1.2267666	-1.4873133	-0.42459202	-0.85757923	-1.2584257	-1.1744471	-0.84823036
19895	-0.058883667	-0.009279251	-0.02204609	0.06816292	0.074915886	-0.052868843	0.30674458	0.3683443	0.31784058	0.5137224	0.4678774	0.32056808	0.7741146	0.42080688	0.72649574	1.0631495	0.9681864	0.00263691	0.31704617	1.162571	0.081754684	0.6309509	0.1452055	0.121352196
71952	-0.10206795	0.2701969	-0.1954937	-0.16812897	-0.07493973	0.27043343	0.26658535	0.16839027	0.1576767	0.12333298	0.24256134	0.26725483	0.74526215	0.6542959	0.5911522	0.71287155	0.94489574	0.58555603	1.0015984	1.4860477	0.33747482	0.86133385	0.68898773	0.48613548
12212	-0.03267193	0.13477707	0.28655577	-0.10210657	0.06557226	-0.35212994	0.19823313	0.05523014	0.022230625	0.22429085	-0.11716843	-0.32005453	0.32966518	-0.21136618	-0.07143307	-0.3247223	0.3628955	-0.2655759	-0.40061712	-0.4187498	0.13865232	0.022960663	-0.24313736	-0.2037363
72549	-0.18549061	0.2369566	-0.094566345	-0.051465034	-0.325737	0.42030334	0.44917202	-0.14455414	0.13027859	0.07519722	-0.20829964	-0.08403969	0.5704794	0.8462019	0.5259981	0.7326298	0.89715004	0.85009956	0.5301266	0.7023535	0.42206764	0.41629505	0.1188488	0.42661095
74117	-0.3613615	0.007807732	-0.2957983	0.35355282	0.21037006	0.085427284	0.4333887	0.193223	0.040242195	0.6044502	0.3644266	0.41901398	0.7592764	0.89255524	0.73286724	1.5696402	0.7296133	1.0981569	0.56604576	0.1774168	0.54787064	1.16928	0.878705	0.8431864
68135	-0.30781174	-0.27657843	-0.33152485	0.58439064	0.24138927	0.09013653	-0.43151426	-0.6482606	0.120100975	0.39621735	-0.4847498	-0.10065746	-0.37548542	-0.446218	-0.11815357	0.19982624	-0.16477871	-0.02239132	-0.18271637	0.21325111	-0.4375906	0.7784958	0.03252697	-0.38548803
236792	-0.14904404	-0.072359085	0.045856476	0.22140312	0.23181343	-0.2776699	-0.6037445	-0.081726074	-0.28281593	-0.007562637	-0.27404594	-0.21257782	-0.05926895	-0.110310555	-0.2609024	-0.08538437	-0.21730232	-0.45401764	-0.2914877	-1.6351128	-0.2337923	-0.16414261	0.1868782	-0.23740387
319158	0.030117989	-0.0449152	0.3717413	0.014796257	-0.08074093	-0.29100132	-0.2195015	0.13831997	-0.22248363	-0.45497036	-0.2868719	0.030668259	-0.4387083	-0.018050194	-0.3878832	0.16867352	-0.30433655	-0.065463066	-0.7983179	0.17483425	0.16921806	-0.15632725	-0.089422226	-0.013262749
12581	0.05227375	-0.063631535	0.0654397	0.011356831	-0.058924675	-0.006514549	0.25979137	0.28175735	0.001097679	-0.063765526	-0.26761627	0.022082806	0.7350292	0.6755142	1.1204281	1.2594604	0.91261005	0.57531166	0.79777145	1.6211071	0.48656654	1.0082893	0.4208746	0.4910469
71733	0.036945343	0.07582712	-0.030415535	-0.112772465	-0.19147873	0.22189331	0.23225546	0.26331615	0.23609734	0.000353	-0.005780697	0.027128696	0.5081978	0.7988992	0.41781092	0.4790907	0.90538406	0.7944999	0.2530141	0.81458855	0.7406564	0.31813812	0.58499	0.5566611
21816	0.18146229	0.05907917	0.0350399	-0.24054241	-0.04018593	0.005146027	-0.039019585	0.23629951	0.049262047	-0.7488775	-0.40685463	-0.4145069	0.6565676	1.1288519	1.1570654	0.91353416	1.39573	0.6940594	0.59697723	1.1774187	0.97621346	0.5704546	0.6980915	1.481924
108888	-0.050829887	0.094483376	0.034667015	-0.04365444	0.13517475	-0.16984081	0.015311241	-0.09369373	-0.21634388	-0.17040443	-0.006508827	-0.24671268	-0.54150486	-0.5345001	-0.5617304	-0.9484434	-0.691659	-0.77079296	-0.62810993	-0.10683727	-0.525404	-0.8947363	-0.8817549	-0.51461315
66427	-0.21975231	0.3119192	-0.114489555	-0.09216595	0.16697407	-0.05248356	-0.21580315	0.11808109	-0.025755882	-0.29725552	0.17881489	0.18255615	-0.84141827	-0.73702145	-0.7317209	-1.3676157	-0.9283743	-0.7822008	-1.0124521	-1.4726954	-0.87416553	-1.1973925	-1.2195482	-0.83669186
98267	-0.09642124	0.056969643	-0.10060215	0.039450645	-0.08940601	0.19000912	1.3619432	1.2149	1.0466318	1.0640602	1.1598558	1.3273153	1.6632662	1.9263172	1.4688883	1.8150797	1.9418249	2.0054235	1.5942707	0.8267126	1.2919483	1.9094248	1.3098736	1.4016771
267019	0.10239506	0.11814976	-0.15774822	-0.22054529	0.45170736	-0.29395914	0.21671629	-0.12325907	0.38001156	-0.103746414	-0.13096476	-0.061872005	0.32810307	-0.08742523	0.01850605	-0.16360235	0.3150134	-0.17894268	0.93871117	0.5806446	-0.20697021	0.29346323	0.148736	0.07877827
20321	0.077456474	0.10041332	-0.10087395	-0.17786884	-0.37469292	0.47556686	0.64516926	0.12547684	0.27673054	0.15041637	-0.1019516	-0.17412281	1.0995378	0.6731272	0.9464655	0.7902889	0.77407455	0.52506447	0.905077	0.73603535	0.59464645	0.5229635	0.4122467	0.6653023
66943	-0.116137505	0.13014126	0.0408926	-0.0140028	0.1907816	-0.23167324	-0.2418909	0.090415	0.07027531	-0.08257961	0.13840961	0.21320534	-0.76759434	-0.5651531	-0.75706005	-0.8572931	-0.884305	-0.71365833	-1.1599426	-0.05302334	-0.65850735	-0.8316946	-0.8634262	-0.36165714
107951	-0.056750298	0.14353275	-0.111489296	-0.0867815	-0.22977352	0.34126186	0.28011608	0.09927845	0.03139782	-0.038517952	0.038437843	-0.101041794	0.66994	0.25470448	0.59715176	0.30492115	0.51003075	0.19088078	0.5247984	0.79617786	0.3688259	0.4035883	0.40565205	0.39525318
69683	-0.032006264	0.07435322	0.05010414	-0.042344093	-0.046583176	-0.003520966	-0.060917854	-0.001760483	-0.1809454	-0.36888027	-0.10058403	-0.13928986	-0.21539974	-0.32738686	-0.14676952	-0.7778568	-0.2714634	-0.28136444	-0.11506939	0.34359074	-0.29822063	-0.37356853	-0.45740318	-0.49269485
12452	-0.17055511	-0.1685133	-0.3343501	0.33906794	0.21101332	0.123336315	-0.34929895	-0.43543625	-0.10649681	0.4732995	0.23451614	0.32611275	-0.5477929	-0.23036432	-0.19164944	0.35967636	0.08824253	0.16813564	-0.20372248	-0.4026556	-0.16013288	0.9287553	0.002362251	0.022071362
18946	0.07819939	0.00767231	0.42903328	-0.08587074	-0.15778208	-0.27125263	0.115421295	-0.23121786	0.4403143	-0.021702766	6.1578393	0.50948095	-0.22480726	-0.20814037	-0.024508476	-0.7875018	0.024647713	-0.52249527	-0.058990955	-0.08351135	-0.50175	-0.33527422	-0.61553574	-0.5093193
219228	0.1145277	0.037558556	0.14468622	-0.15208578	-0.1159091	-0.028777122	0.036257267	0.2524004	-0.037331104	-0.14703083	-0.13449574	0.026030064	0.82221365	0.9406209	0.7041092	0.8342562	0.46790743	0.82766294	0.39657688	0.258677	0.42392588	0.3126068	0.42419624	0.683856
74596	0.12853956	0.0576849	-0.20247889	-0.18622541	0.032348633	0.17012882	0.95091105	0.47824287	0.53949976	0.70612097	0.2018485	0.72341585	1.0698991	0.914556	1.2581658	1.2570043	1.1604114	0.9728875	0.63671064	1.2396798	0.6150327	0.84714746	0.57607126	0.7080083
83997	0.046543122	0.098145801	-0.025499979	-0.144689081	-0.03870837	0.064208348	0.173896313	-0.076264698	-0.103315667	0.075079443	0.030600707	-0.155213357	-0.007045585	-0.14221906	-0.061268966	-0.044700147	-0.204574903	-0.173175499	-0.041199843	-1.586835667	-0.155799389	-0.014760175	-0.021545089	-0.408283554
18413	0.16548681	-0.07283735	0.020462036	-0.09264898	0.014251232	-0.034714222	0.26484442	0.3512864	0.22224426	-0.07538509	0.23682785	0.24103117	2.6024022	2.633925	2.2324224	3.120438	2.7516599	2.4574933	1.807425	2.800324	1.5083871	1.9925027	1.6011167	2.0455937
229782	-0.039302826	0.13145065	-0.071808815	-0.09214783	-0.004445076	0.07625294	-0.09120464	0.025691032	-0.07321167	0.11244011	-0.254735	-0.11824036	-0.22313309	-0.36569595	-0.10893631	-0.3874731	-0.59556484	-0.5436697	-0.40493965	-2.0831418	-0.28317928	-0.35761642	-0.16097546	-0.58775425
56420	-0.044999123	0.06623745	-0.04374981	-0.021237373	-0.29686642	0.34061718	0.45990753	0.037844658	0.28569317	0.06760979	0.10620022	0.0927515	0.57986355	0.40303707	0.6385946	0.4748373	0.9513359	0.5884237	0.29851818	1.1542559	0.36286545	0.3336439	0.18896484	0.5080404
68652	0.028048515	0.5074949	-0.07813072	-0.5355425	-0.1347313	0.21286392	0.3190813	0.47047615	0.3386221	0.30409813	0.18124199	0.4924984	0.62175655	0.2650957	0.48308086	0.14982796	0.5337181	0.33141708	1.0239906	-0.34862232	0.57308674	0.94588566	0.22632313	0.57351494
54326	-0.5768404	0.000773	-0.5672169	0.5760679	0.31579018	0.2514267	-0.393425	-0.62132835	-0.09271908	0.584115	0.19658089	0.3692112	-1.2246084	-1.5582914	-1.0431471	-1.1673965	-1.0445032	-0.5386925	-1.5293474	-1.8294134	-1.3916159	-0.4949484	-1.1688452	-0.45316124
59056	0.4278288	-0.2073412	0.021585464	-0.22048807	-0.09335327	0.07176781	-0.18953371	-0.295372	0.08860731	-0.34565592	-0.27723312	-0.27154732	-0.017129898	-0.4271841	-0.04110813	-0.8031788	0.44189262	-0.68042564	0.31199503	0.855803	-0.5963106	0.31389523	-0.53800964	-0.40931892
17427	-0.10007143	0.16520166	0.32197142	-0.06512833	-0.39693594	0.07496357	0.2824111	0.19998074	0.41049433	0.35111666	-0.052475452	0.20979452	1.0143762	0.7141309	1.2543268	0.8706708	1.2722058	0.48746157	0.81822824	0.7047844	0.45829248	0.876678	0.18841028	0.2038331
107094	-0.047686577	0.08342075	0.27805424	-0.03573513	0.3132944	-0.5913477	0.7120018	-0.21467495	0.55624676	0.5457411	-0.16586399	-0.2363329	1.0207186	0.6734314	1.0535612	0.3022871	1.1841183	0.5143347	0.6159153	1.4442301	0.47294044	0.49175358	0.38869953	0.28542042
213827	-0.6426592	-0.27863026	-0.47296333	0.9212885	0.4739542	-0.000991	-0.5180907	-0.81496763	-0.06403637	0.6815729	0.15370655	0.23504448	-0.5004716	-0.6302309	-0.39142895	0.2080164	0.37319756	0.049679756	-0.17830181	-1.1436677	-0.3479786	1.0600977	0.12325001	0.32010365
13106	0.123934746	0.08404255	0.15424442	-0.20797825	-0.06170559	-0.09253979	-0.032032967	0.22832775	0.011797905	-0.24767303	0.13949871	0.19525242	-0.058049202	0.09644413	-0.049006462	-0.4709921	-0.026381493	-0.35154438	0.009350777	0.12778568	0.31816387	-0.19791698	-0.14091206	-0.049550056
67305	0.07727194	-0.039539337	-0.04341793	-0.0377326	-0.03610897	0.07952595	0.52844954	0.1736784	0.3005023	0.056667805	-0.27255344	-0.22208452	1.5317798	1.9036055	1.3717952	1.8729486	1.5375152	1.6516676	1.2924113	1.9532428	1.0359783	1.2512431	1.0096521	1.2105722
74051	0.29265213	-0.056562424	0.060165405	-0.23608923	-0.09567261	0.035507202	0.04912424	0.11383438	0.020053864	0.020453453	-0.15347481	-0.15609837	0.91765404	0.8381386	0.59732056	0.45509338	1.1730461	0.35941887	1.1451921	0.43907738	0.29940605	0.7246494	0.5127573	0.14445305
106338	-0.48456812	-0.22986078	-0.24855232	0.71442795	0.32967377	-0.08112192	-0.26009703	-0.121795654	0.12439966	0.7140436	-0.0602808	0.01635933	-0.2211113	-0.36925793	-0.20107412	-0.38919163	-0.00469923	-0.3777194	-0.5818653	-0.74852324	-0.3951521	0.5494847	-0.21579361	-0.095077515
12971	0.027928352	-0.032769203	-0.013183594	0.004839897	0.19423866	-0.18105507	-0.65870094	-0.2779045	-0.46578693	-0.50659084	-0.139431	-0.32969666	-0.88148785	-1.0186357	-0.85591984	-1.0792217	-1.1896629	-1.035326	-0.63736725	-0.87206364	-0.91486263	-0.6879835	-0.69428253	-0.801384
76416	-0.25498962	0.21282196	-0.27374554	0.042167664	-0.14550495	0.41925144	-0.1788845	-0.3381052	-0.1900177	-0.208601	0.25433636	0.26194572	-0.48404694	-0.45254898	-0.4173069	-0.50739384	-0.15524578	-0.49158382	-0.47268772	-1.4175205	-0.123456	-0.38377	-0.13409424	-0.3014784
99887	0.045126915	-0.09194851	-0.09359932	0.046824455	-0.026800156	0.12040138	-0.47681332	-0.039661407	-0.4246397	-0.41098404	-0.17216682	-0.06592178	-0.5185442	-0.5015564	-0.386878	-1.4227066	-0.63043594	-0.72224236	0.012366295	-2.6837473	-0.4140625	-0.1689272	-0.93060684	-0.8859463
15360	0.14091396	-0.10809612	0.2441206	-0.032816887	-0.021330833	-0.22279263	-0.5557842	-0.012522697	-0.53695583	-0.8186674	-0.16460133	-0.30576515	-1.6011114	-1.1238556	-1.2662764	-2.21177	-1.5315771	-1.7766695	-1.2487745	-1.4837141	-0.82581043	-1.6364031	-1.8552399	-1.6030302
17713	-0.11703348	0.124143123	-0.050585747	-0.007110119	-0.041829109	0.092414855	-0.069712162	-0.113604544	-0.005035875	-0.20767307	-0.22102833	-0.28703022	-0.38853407	-0.45142985	-0.204731465	-0.800457	-0.430220605	-0.682435025	-0.226168157	-0.669388295	-0.412227635	-0.292540075	-0.537379275	-0.341666225
66050	-0.45127583	0.069535255	-0.21897793	0.38173962	0.2760706	-0.057091713	-0.23979473	-0.58700085	-0.050717354	0.35559368	0.14605999	0.24580193	-0.49845982	-0.46472073	-0.15597057	-0.2819929	0.047574997	0.039471626	-0.48653793	-0.98300457	-0.062052727	0.30807972	0.16286755	0.22319126
67126	-0.62266445	-0.20577335	-0.83886814	0.82843876	0.50288296	0.33598423	-0.6588545	-0.8354292	-0.4076681	0.71702194	0.3571062	0.27495956	-0.917964	-1.1000643	-0.48845577	-0.096261024	0.1001091	-0.11197758	-0.71996117	-0.23430729	-0.777338	0.63354015	0.117978096	0.022938728
23956	0.35866356	-0.3511753	0.07589626	-0.007488251	-0.031931877	-0.04396534	-0.10412216	0.16311932	-0.57257843	-0.47721672	-0.08536434	-0.15496063	-1.0132961	-0.64339733	-0.46732712	-0.87606716	-0.87156963	-0.97446346	-1.2858963	-0.6300602	-0.56971073	-1.371561	-1.1748934	-0.8233061
84506	-0.07740116	0.017991066	-0.012351036	0.059407234	0.06780529	-0.0554533	-0.19472027	-0.32168484	-0.7055731	-0.07965946	-1.1787729	-1.8041849	-1.3942099	-2.9493437	-0.2472601	-3.3041735	-0.67836285	-3.2802992	-4.9639597	0.07721233	-0.9534445	-1.0568304	-1.2374477	-1.722764
237387	-0.24299526	0.11662769	0.14063072	0.12636662	-0.08909416	-0.05153656	0.5630169	0.25351334	0.6005945	-0.09725094	-0.09309006	-0.1354332	-0.11658192	-0.20660305	0.16389942	-0.17630005	-0.25328636	-0.08365631	-0.1414547	0.08511639	-0.3757305	-0.42348576	-0.26803493	-0.047369003
16145	0.094332695	-0.044472694	-0.17980194	-0.049860954	0.27469826	-0.09489441	2.6742277	1.8612461	2.7246695	1.5980453	1.7277527	1.8963509	1.4054346	0.32211304	1.0749178	0.3171959	1.6846104	0.7098732	-0.4678192	1.1012259	-0.6663561	-0.06985378	-1.5173292	0.059408188
75406	-0.03647995	0.12817383	0.026510239	-0.09169197	-0.14224815	0.11573982	-0.14731407	-0.120643616	-0.27013016	-0.20692062	0.10733414	-0.13209248	-0.8276348	-0.7803583	-0.63848495	-1.1990929	-0.5681324	-0.7283859	-0.7055979	-0.12337685	-0.74125767	-1.101675	-0.94250107	-0.72353554
22241	0.063988687	0.085419657	-0.31221962	-0.149409295	-0.48900032	0.801219925	-0.209711075	0.046053888	0.219558715	0.55195092	0.39762211	0.047216894	-0.532120705	-0.80837297	-0.534852015	-1.06952477	-0.37054301	-0.424307835	0.16575336	0.070573808	-0.311772825	-0.183838845	-0.86995125	-0.071267129
18484	-0.4713335	-0.1528182	-0.07485199	0.6241517	0.22173786	-0.1468873	-0.09753609	-0.39478874	-0.16285658	0.74499655	-0.18109751	0.08292627	-0.09188986	-0.15546131	0.016634941	0.6103387	0.04148817	-0.031681538	-0.49824095	-0.27219868	-0.3348565	1.2866597	0.5034642	-0.014538288
71946	0.30229855	-0.27060413	0.36856556	-0.03169346	0.29896832	-0.6675329	0.64107037	0.055407524	0.06468105	0.34999752	0.16926098	0.37509823	0.49875736	0.8114586	0.39411068	1.149045	0.98545074	0.6847601	0.12793636	0.892663	0.41224957	0.09704113	0.4820156	0.8615465
68416	-0.017355442	0.016592026	-0.036534786	0.000763	0.16303301	-0.12649822	0.1458745	0.08375931	0.23667383	0.11141777	4.6565557	-0.030765533	-0.061882496	0.12472963	-0.04628563	-0.30053997	0.2624774	-0.1152401	-0.06734705	0.07907581	0.009892941	-0.10461807	-0.012600899	-0.28481865
