#NAME	GSM1704234	GSM1704235	GSM1704236	GSM1704237	GSM1704238	GSM1704239	GSM1704240	GSM1704241	GSM1704242
#CLASS	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
15529	11.14177869	11.17216086	10.97971432	11.07308171	11.11414213	10.97971432	9.610861523	10.18170795	10.13116927
54381	11.13748693	11.0843165	11.04253361	10.69693255	10.80419678	10.76706714	9.672533476	10.11722754	10.23786256
68588	5.877965366	5.879376928	5.776418658	5.8404626	5.893254553	5.790074681	6.754238474	6.20607096	6.584009333
22762	6.02512194	6.027574636	6.231808281	6.07782866	6.095781772	6.199198231	7.168794219	6.612123757	6.674864997
170719	8.602295217	8.719484567	8.529401499	8.668237287	8.722223928	8.677804097	7.938367043	8.595786313	8.490489457
239435	5.511574516	5.698391853	5.259371231	5.499669791	5.499669791	5.606261105	5.384185456	5.499669791	4.945038583
239447	9.772625414	9.688693072	9.842523745	9.075132509	9.206041518	9.206041518	8.416951394	8.887852451	8.592156074
97998	10.69836836	10.60405961	10.58978663	10.09327824	10.1578661	10.22995739	8.371316892	8.438592175	9.046597853
12818	9.499608948	9.46020057	9.718482102	9.48930174	9.310551239	9.182032169	10.63748217	9.918233411	10.02146082
239463	6.198447843	5.941038853	6.411562097	6.144069771	6.234847847	6.408699989	6.881663086	7.964042992	7.071972166
66218	11.38668824	11.42400145	11.41160122	11.52334681	11.49441856	11.58765044	10.7729626	11.13869084	11.01529796
20775	9.268821892	10.18565673	9.604862485	10.24116317	10.37002429	9.900875486	9.251765058	10.48441188	9.4441223
20383	6.693050292	6.801696992	6.041201322	6.820364852	6.114786729	6.315116808	6.950591065	6.685883443	6.250136644
17869	8.273567788	7.350776494	7.587964519	7.825902785	8.758797095	8.109040708	10.23334642	9.369254475	10.14937854
76740	9.979187194	9.949219128	9.825132239	9.806858286	9.730506928	9.782916414	9.24196914	9.782916414	9.42366327
22402	6.055845885	6.277616596	5.995534808	6.046600513	6.282337272	6.205469836	6.742966384	6.438813055	6.352816528
13992	8.66779695	8.9095349	8.778406094	8.258483662	8.367788585	8.3877846	7.450800345	8.120070939	7.867313389
105841	6.799716915	6.797777867	6.78150002	6.797777867	6.649038524	6.560961656	7.174717164	6.797777867	7.182822764
17069	12.68366628	12.54637233	12.35765897	13.15010327	12.98361813	12.86841237	12.07585197	12.38419435	12.47589555
223631	10.81465762	10.81989634	10.06021648	11.03308764	11.08847523	11.12212129	9.294296591	10.09657202	10.48256713
68453	7.531858356	7.527930166	7.673275258	7.687930464	7.643011196	7.776944758	8.824043391	7.701707428	7.673275258
69146	7.807192328	7.780303151	7.789453678	8.076195505	7.88055479	7.73884381	8.434055946	8.071414374	8.209546992
332110	7.036541056	6.989812466	6.961650951	6.70899081	6.817500549	6.883155369	6.524591517	6.456718504	6.638364626
66445	11.40192796	11.19770529	11.27860259	11.09072617	11.04096159	11.04096159	10.32039466	10.71198548	10.41706419
68877	7.85969684	7.606269395	7.850063602	8.00936509	8.062825964	8.078535533	8.189311128	7.888583727	8.207121276
268822	8.804751158	8.720338057	8.909708784	8.569775923	8.468162034	8.655379838	7.760379173	7.570184591	8.019123983
16581	7.009296537	6.866245096	6.866245096	6.866245096	6.866245096	6.987537173	6.656719072	6.743664471	6.721434419
76282	9.350262996	9.44144158	9.68356806	9.423091352	8.876351708	9.117946202	8.980554317	9.205886311	9.128581671
71898	10.56481328	10.14207017	9.399865986	11.27579786	11.06899346	10.83810342	7.616597601	7.640198104	9.966676292
17972	6.529451451	6.627827421	6.527451681	7.867944582	7.430017492	7.29193496	8.819898256	7.905190615	8.589414846
12983	7.620462851	7.541984713	7.571144263	8.581522656	8.158406358	8.115671254	9.480833	8.990573121	9.369648442
246221	9.942388937	9.949476597	9.998327427	9.848290004	9.662650352	9.776930517	9.332396399	9.153398742	9.301381992
72318	6.939826103	6.871260856	6.980929555	8.083051645	7.547022027	7.548681222	8.517063066	8.048385844	8.506603729
56334	8.855579005	8.884062965	8.878664006	8.97272233	9.098181457	9.025992661	8.29293065	8.88007016	8.892754897
20401	7.373996087	7.421436984	7.56683965	7.751946993	7.457553968	7.633413965	8.150805114	7.846905842	8.145621856
57028	5.583911393	5.695791595	5.903087212	5.552639951	5.695791595	5.693645414	5.794446509	5.631669373	5.695791595
14958	10.40042252	10.66772769	10.30207408	10.30207408	10.30207408	10.10007885	9.810092433	9.698257642	10.50058477
17133	5.660426985	5.819321078	8.156238587	5.921764079	6.268174096	6.356234941	7.358241254	6.958682925	7.475537981
105785	5.162416711	5.532077395	5.742152618	5.751629096	5.298568957	5.232689155	7.231390781	6.293259212	7.477041906
223696	8.186358952	8.189358264	8.080571835	8.07207742	8.138760993	7.973649593	7.9525238	7.905704424	7.846941893
80287	6.357604778	6.610651285	6.185189226	6.725547479	6.479374546	6.362929328	6.780350944	6.627377852	6.892877581
11911	8.231338007	8.141694849	7.983243875	8.135124847	8.26232368	8.335676772	8.394937653	8.272202244	8.490908077
213956	5.586272314	5.197521914	5.154227824	5.046728321	5.154227824	5.154227824	5.154227824	5.091731022	5.154227824
321003	8.599405997	8.8706847	8.82530935	8.334670799	8.382262876	8.334670799	7.272074401	7.925427371	7.57513381
21685	8.052828706	8.079063303	9.052080156	8.316634586	7.959230843	8.255312134	7.747403688	7.376051795	7.939530596
11429	11.156068	11.04807437	11.92659893	11.10539219	10.98481695	11.04807437	10.42895367	10.89632702	11.13840851
76457	7.494822389	8.054836876	7.297326896	7.803370101	8.102158018	7.699682473	7.852923388	8.120868722	8.024946087
20788	9.281293612	9.295824645	9.2582455	9.481271161	9.184797964	9.197913014	8.738358472	9.205186043	8.754573755
338368	4.422762743	4.37017221	4.422762743	4.320912738	4.422762743	4.390750248	4.906464448	4.509602496	4.422762743
13105	9.867164829	9.734764943	9.945251241	10.50059846	9.921808184	10.62343821	8.953610128	9.216914894	9.423625636
12124	6.529429297	6.242907232	6.842818849	6.699528693	6.803664548	6.699528693	6.868235687	6.487929068	6.704391333
12257	9.517028889	9.15466999	9.402463327	9.808645653	9.610112416	9.512345419	10.39652928	9.710652559	9.696880705
64099	6.96521227	6.807634216	7.088111753	7.212469513	6.98255388	7.092289588	7.268763889	7.077469315	7.243794615
14114	7.432491926	6.754760616	7.005132292	6.698158156	6.939267923	6.902978507	7.523423647	7.359442288	7.536607979
19013	11.24650634	10.8941897	11.43990228	10.80268625	11.11159323	10.97501602	8.600553266	8.916716975	10.05948062
29870	6.075288911	6.027528436	6.179229694	6.197025186	6.296947499	6.260060436	6.42549546	6.748686797	6.260060436
223754	8.038762143	7.767814068	7.707421169	8.011569232	8.099847051	8.011569232	8.041290359	8.057616648	8.123197919
76737	9.763682761	11.64204576	10.82544914	10.88235014	11.51711062	11.40321732	9.834270785	10.88235014	10.60934541
67976	8.901561441	9.487048317	9.175494237	8.901561441	9.012950523	8.896524907	8.116267652	8.876807914	8.642898741
223776	9.994282789	9.634493632	9.74038993	9.853646947	9.815980123	9.738189052	8.57926074	8.97065821	9.205403971
56727	4.975999891	4.975999891	5.043065093	4.83959033	4.93755602	4.975999891	4.975999891	5.70942142	4.95381969
67739	10.60771516	10.58867676	10.45451505	10.21905058	10.1723694	10.15800776	10.31148307	10.10109106	9.929196475
18642	8.347001831	8.098643523	8.148456145	7.914943765	7.806615943	7.910433761	7.833885583	7.399040651	7.814094164
14555	12.0016228	12.12591083	11.94222548	11.33436954	11.48963136	11.58112477	9.693208551	11.13911668	10.13344711
70152	11.51828452	11.35464916	11.32690274	10.99046297	10.88067883	10.96843084	9.709560408	9.902246342	10.06077289
11482	7.078130338	7.111262109	7.404952616	7.280060745	7.286026274	7.280060745	7.873549953	7.24084499	7.467249848
15370	7.721071815	7.036249783	8.099074479	6.809021908	6.600861926	6.59133058	8.376144038	7.583731036	8.027299265
16668	10.42403715	10.99535159	10.80778423	11.63687445	11.43141347	11.40686002	12.75053509	13.09589825	12.29042583
16012	6.779634505	6.014418498	5.995456906	5.96403952	6.154046573	6.154046573	6.643183475	6.071598898	6.154046573
223920	8.975109976	8.845174983	8.945251407	8.769664567	8.754419732	8.72141491	7.770590521	8.076132495	8.630059459
66151	8.932151598	8.75199195	8.526602997	8.769006507	8.668298726	8.562098507	8.737353865	8.616159416	8.890930177
67248	12.57971399	12.71592117	12.45136651	12.82752175	13.02441472	12.97266166	13.19973805	13.05350453	13.08358385
15425	4.641493795	4.575385614	4.837541734	4.58927739	4.711368038	4.793497773	4.775246988	5.024947741	4.809029473
15382	6.978992307	7.193108649	7.277956857	7.806820121	7.902512839	7.641801716	8.883878379	8.035527792	8.360926057
105855	7.702927278	7.854954211	7.57173931	9.066046412	8.448337835	8.349509583	9.593461764	8.819513128	9.642479794
18574	6.370013208	6.129973211	6.402265406	6.381947898	6.402265406	6.367163752	6.793606683	6.502111248	6.76847776
14600	12.06729147	12.04973183	11.98630974	12.07797233	12.14751639	12.17971586	10.24113788	10.88137643	11.32532843
106064	8.75997578	8.908646116	8.664025807	8.249323609	8.10097092	8.231038985	8.061741777	7.903188989	8.328405477
18414	7.119644963	6.915616835	6.940480033	7.217037919	7.242168966	6.974973653	9.265801758	9.444936931	8.971483608
20512	5.227460765	5.326538779	5.650298688	5.268542431	5.271110369	5.447795034	5.503280508	5.287289189	5.367835427
16197	5.154227824	5.279879994	5.542277517	5.363528123	4.968742285	4.742055628	6.029415833	5.468686903	6.773098102
110960	9.682723266	9.832314748	9.217038701	9.86580663	10.15816247	9.83179211	8.656295516	9.686926001	9.46056425
77877	7.676828578	8.091887214	7.720730829	7.928588709	7.728968332	7.707906871	7.550916034	7.6544838	7.835886306
223455	11.22430659	11.17797737	11.52857529	10.82217766	10.89553516	10.87359861	9.617166003	10.40639884	10.29054423
12465	9.899820436	10.20233479	10.18017365	10.25309007	10.282476	10.32031761	10.41468614	10.39870246	10.25309007
15473	11.65189262	11.67249517	11.65189262	11.83931361	11.85203208	11.95197475	9.672482962	10.51360287	11.24857429
56274	8.365630754	8.429054887	8.077257997	8.465829586	8.570101234	8.443379637	8.248517884	8.631755341	8.70588629
68839	8.948620216	9.221419006	8.69615461	8.69615461	8.828923524	8.725667387	8.458355048	8.496987101	8.481494708
52589	7.926862944	8.17115202	8.10536015	7.695191354	7.798418137	7.748840303	7.184322813	7.307712747	7.073001341
54375	8.639141117	8.921693031	9.316455494	9.319873047	8.93371328	8.951293938	8.288559746	8.614451365	8.621373076
64705	10.81037883	10.77078998	10.91994096	10.56017895	10.56017895	10.5548891	8.554264828	8.771691378	9.284349834
239393	7.886920327	7.56947996	7.834538031	7.399293649	7.506055368	7.493266265	7.500402702	7.542982783	7.544139374
223513	4.87429442	4.651573903	4.87429442	4.87429442	4.87429442	4.87429442	5.178572725	5.014584284	4.66281196
319613	6.757205262	7.04141755	6.760795614	6.624144926	6.951345026	6.76901179	6.650020987	6.796343751	6.748808658
83925	5.735971034	5.608830678	5.728499915	5.737756374	5.250191584	5.437287345	6.236438977	5.86054897	6.126683379
68135	11.50815704	11.49115092	11.55939789	11.40167904	11.27232416	11.4039591	11.8182908	11.47300107	11.49068988
18383	7.794871689	7.950669599	7.527076756	8.019004062	8.019702851	7.950669599	7.935135183	8.557579848	7.950669599
18606	9.564551763	9.397442673	9.436358217	9.423426296	9.747497063	9.431778815	9.265567201	9.98050306	8.511549375
20649	10.48078024	10.80910096	10.69098651	10.3594507	10.16098958	10.19387243	9.194232696	10.24310727	10.26529507
22770	9.734614236	9.780031017	9.475666885	9.604813086	9.515047338	9.515047338	9.033742919	9.13700244	9.41066432
67731	6.558384298	6.604992584	6.670767934	6.508678752	6.6375298	6.463516285	7.421176978	6.415614562	7.491167507
74868	7.436748283	7.790282799	7.505273615	7.852352342	7.777383528	7.852352342	8.47217558	8.431653152	8.380994683
211401	9.859354885	10.61488258	10.91314819	10.13284558	10.31224711	9.904750217	10.46877486	10.1199435	10.56982249
223593	9.754210805	9.750851381	9.195456571	9.631757748	9.574718393	9.551195417	9.616792858	9.619670118	9.799245585
117586	8.557345116	10.19835119	7.527073465	9.078670106	8.459905867	8.620858603	5.331963341	5.643282114	5.980461402
223601	8.035155377	8.079645324	7.989000674	8.650547868	8.322921357	8.196585352	9.714525291	9.011936834	9.07933767
213068	5.700007732	5.530335214	5.435015133	5.984348948	5.605584289	5.502719342	7.173829198	6.148771796	7.070283671
20491	7.215228691	6.838371976	7.380227816	7.999247358	7.331464852	7.298181396	8.979461671	8.295811929	9.260338593
17988	10.02383912	10.35963807	8.866070161	10.04189534	10.02441134	9.820386051	12.0931296	9.521058755	12.02184591
56748	8.134128717	8.603959767	8.148002104	7.998407075	8.029068824	8.045038419	7.200169643	7.6026872	7.610572272
70757	10.83605575	10.80264628	11.09312727	10.53152926	10.5902996	10.65280376	9.614256446	10.59095345	10.32859907
23936	6.516402477	6.247510588	6.068713081	6.219235395	6.402743906	6.402743906	6.572801334	6.631928376	6.482981622
17068	6.453488101	5.8701627	6.883623094	8.10352742	7.035319521	6.680636396	10.72996382	11.81450726	9.5175376
76486	6.396041026	6.709821876	6.631934025	6.484874769	6.639240808	6.856119316	7.225257398	6.873304187	6.716636066
110454	9.379481897	9.344183313	8.767536888	12.2536329	11.51181212	11.60042447	7.14179656	7.357007674	9.454683073
17067	8.546062585	8.507904389	8.103567554	10.42718941	9.414268319	9.176732517	8.205757774	7.587273767	8.824647594
105892	11.56565269	11.44061258	11.00074575	11.20675286	11.13300013	11.47544895	6.759892186	6.955336185	10.09487259
223646	9.316693896	9.21083115	9.165409514	9.51334262	9.286252866	9.244491912	8.316285309	8.580066342	8.832028665
223649	9.320130101	9.387272849	9.720198812	9.204676212	8.663951277	8.726863171	9.206770692	9.196050843	9.572921339
75475	9.789271069	9.54824829	10.04170079	9.575890078	9.303256705	9.538077249	9.220815941	8.976579075	9.588389684
13350	9.109534885	9.250761092	9.543308845	8.99200613	8.794077297	8.952116275	7.964631247	8.709802199	8.629517692
94230	8.616007488	8.59552217	8.091684401	8.681504338	8.447947741	8.356368015	8.050134437	8.290812685	8.041331981
72027	9.976253908	10.24478154	10.09415725	9.901348352	9.901348352	9.901348352	9.387305948	9.628125243	8.976915658
378937	7.751200524	7.723115736	7.75367133	7.695443701	7.816480912	7.504259234	7.165042105	7.461041671	7.157382031
71591	7.054537201	6.980269485	7.387331305	7.044712706	6.974201101	7.123022043	7.727640436	7.516367312	7.172081572
17189	6.124905737	5.840776388	5.977671449	6.002186083	6.143745057	6.295615721	6.48094224	6.259161403	5.904273947
56551	11.21888899	11.16075076	11.12485589	10.90501002	10.81455355	10.78639226	10.30373868	10.62852835	10.33455752
19293	5.147702461	5.090283551	5.242245628	4.917536241	5.019545139	5.182191963	5.316120349	5.262082853	4.929585079
12984	6.663451785	7.081647598	7.214947331	7.954700349	7.342861797	7.312467427	8.930870423	8.771887937	8.850089349
22117	10.24987983	10.25095923	10.05114102	10.37308286	9.995458891	10.36292405	8.964471173	9.398196117	9.361189827
71753	10.84629192	10.89051195	10.79979336	10.62752715	10.52645254	10.61036142	9.740197748	9.972689298	9.991072889
72709	5.88892822	6.023398421	6.063894009	5.954354764	6.097730009	5.970225513	6.888366304	6.612211921	6.65277383
19354	8.496801835	8.37912304	8.231330199	9.494466661	8.944144894	8.978090884	9.928661511	8.904923076	9.683181462
17305	6.56842467	6.556146183	6.537801273	6.556146183	6.362058467	6.489436772	7.032053213	6.536777745	6.556146183
53357	9.536258435	9.200616796	10.18041251	9.096533229	9.145006418	9.43649563	8.375809906	9.383473131	8.097828636
223693	9.995663214	9.5607946	9.971504841	9.556804618	9.588751007	9.51085668	9.288194928	9.423777714	9.724876745
27373	8.485122076	8.482300093	9.00572488	8.589034047	8.335198327	8.216692235	9.095790028	9.094537347	9.116077045
223697	9.022726237	8.239018878	9.172514295	8.429178138	8.27799006	8.730782342	9.021063844	8.535537356	8.860511386
52609	8.098266938	7.221028992	7.394895103	7.394895103	7.399026724	7.394895103	7.536085652	7.064153905	7.339496417
20524	9.552772294	9.89464192	9.971866868	9.887205056	9.897492085	9.863358086	8.969153116	9.821689558	9.307173049
70356	10.30352584	10.48451981	10.50172813	10.39818421	10.49972511	10.50057875	9.735914607	10.0517184	9.852017999
29858	6.360587667	6.405122663	6.382834768	6.368425564	6.169135636	6.352546722	7.551016307	6.622037762	6.862151763
72049	7.165518715	6.998184323	6.991670441	7.206281803	7.145701718	7.183180887	7.511513272	7.469598507	7.134523782
66570	8.083703145	7.969014512	7.565689072	7.901431822	7.850099287	7.786570141	6.968299311	8.28782036	7.344495149
67130	10.23753663	10.17843155	10.14586854	10.19088543	10.38616559	10.33962697	10.05955178	9.910737749	10.19088543
56448	12.16000672	12.00723668	12.25112417	11.7088719	11.53533172	11.6609334	10.72135339	10.90973348	11.15817077
13101	11.02581158	11.12504568	10.8779413	10.91736998	10.68012022	10.94281154	9.087667335	10.08302248	9.792681243
68444	10.21171078	10.56786552	10.23745954	10.80687336	10.57110659	10.36571132	7.431331413	7.91676531	9.36818001
71754	9.536310897	9.386350523	9.412264582	9.372554398	9.577771868	9.763729058	7.267528685	8.380242435	8.835069992
76279	13.40549681	13.44300597	13.40845539	13.24578832	13.24578832	13.36442683	12.24660617	13.02547289	12.9197261
74039	6.815609267	7.258686739	6.894759679	7.584645586	7.067413397	7.05895855	7.923475073	7.420498111	7.798097623
109754	12.77047895	12.72188168	12.68220111	12.42143435	12.43743563	12.40909544	11.38616314	11.83100668	11.52352638
66251	7.181954979	8.285226054	7.400807087	7.93961217	7.93961217	7.580817471	8.091323701	8.37245795	8.159627307
223722	8.037360792	8.136848638	8.02517062	8.215025974	8.064164996	8.175167106	7.286682431	7.712322977	7.46999453
75772	5.127806168	5.121856931	5.153741054	5.189420572	5.189420572	5.311310986	5.334005958	5.316714286	5.138024819
